Observation station;Year;Month;Day;Time [Local time];Long wave solar radiation mean [kJ/m2];Long wave outgoing solar radiation mean [kJ/m2];Global radiation mean [W/m2];Reflected radiation mean [W/m2]
Sodankylä Tähtelä;2023;03;15;23:00;192.3;216.8;-1.1;-0.3
Sodankylä Tähtelä;2023;03;16;00:00;240.9;237.2;-0.5;-0.2
Sodankylä Tähtelä;2023;03;16;01:00;247.2;245.3;-0.4;-0.1
Sodankylä Tähtelä;2023;03;16;02:00;235.7;241;-0.2;-0.1
Sodankylä Tähtelä;2023;03;16;03:00;265.7;254.5;0.3;-0.1
Sodankylä Tähtelä;2023;03;16;04:00;266;258.4;0.1;-0.1
Sodankylä Tähtelä;2023;03;16;05:00;268.3;260.8;-0.3;-0.2
Sodankylä Tähtelä;2023;03;16;06:00;252.4;270.1;-0.7;-0.3
Sodankylä Tähtelä;2023;03;16;07:00;224.9;264.1;4.8;4.3
Sodankylä Tähtelä;2023;03;16;08:00;223.6;258.5;29.5;22.4
Sodankylä Tähtelä;2023;03;16;09:00;194.8;248.9;143.2;88.7
Sodankylä Tähtelä;2023;03;16;10:00;196;258.7;237.8;151.8
Sodankylä Tähtelä;2023;03;16;11:00;198.8;273.4;308.8;251.7
Sodankylä Tähtelä;2023;03;16;12:00;201.5;281.1;360.6;289.9
Sodankylä Tähtelä;2023;03;16;13:00;205.1;285.2;371.7;296.8
Sodankylä Tähtelä;2023;03;16;14:00;215;287.9;369.9;285.2
Sodankylä Tähtelä;2023;03;16;15:00;224.6;284.8;228.4;172
Sodankylä Tähtelä;2023;03;16;16:00;208.2;279.4;250.8;166.2
Sodankylä Tähtelä;2023;03;16;17:00;208.1;268.4;154.4;59.5
Sodankylä Tähtelä;2023;03;16;18:00;206.1;254.5;48.4;17.2
Sodankylä Tähtelä;2023;03;16;19:00;221.3;249.4;1.8;1.7
Sodankylä Tähtelä;2023;03;16;20:00;229.3;253.5;-1.5;-0.4
Sodankylä Tähtelä;2023;03;16;21:00;203.6;234.2;-1.6;-0.4
Sodankylä Tähtelä;2023;03;16;22:00;196.5;222.3;-1.5;-0.4
Sodankylä Tähtelä;2023;03;16;23:00;195.4;218.5;-1.4;-0.3
Sodankylä Tähtelä;2023;03;17;00:00;189.6;212.8;-1.2;-0.3
Sodankylä Tähtelä;2023;03;17;01:00;188;209;-0.9;-0.3
Sodankylä Tähtelä;2023;03;17;02:00;187.1;207.2;-1.3;-0.2
Sodankylä Tähtelä;2023;03;17;03:00;184.3;204.2;-0.8;-0.2
Sodankylä Tähtelä;2023;03;17;04:00;184.9;202.5;-0.7;-0.2
Sodankylä Tähtelä;2023;03;17;05:00;183.7;199.5;-0.6;-0.2
Sodankylä Tähtelä;2023;03;17;06:00;182.7;199.2;-0.4;-0.1
Sodankylä Tähtelä;2023;03;17;07:00;179.6;196.4;7.3;4.8
Sodankylä Tähtelä;2023;03;17;08:00;177.2;195.6;58.9;21.8
Sodankylä Tähtelä;2023;03;17;09:00;179;204.8;152;89.9
Sodankylä Tähtelä;2023;03;17;10:00;180.8;221.1;246;154.2
Sodankylä Tähtelä;2023;03;17;11:00;183.6;244.1;323.3;256.6
Sodankylä Tähtelä;2023;03;17;12:00;186.3;257.8;372.7;293.3
Sodankylä Tähtelä;2023;03;17;13:00;191.7;268;392;302.4
Sodankylä Tähtelä;2023;03;17;14:00;195.7;278.8;377.5;284.6
Sodankylä Tähtelä;2023;03;17;15:00;195.6;277.4;327.5;239.6
Sodankylä Tähtelä;2023;03;17;16:00;195.3;269.4;254.6;166.1
Sodankylä Tähtelä;2023;03;17;17:00;194.2;252.8;160.3;56
Sodankylä Tähtelä;2023;03;17;18:00;194.5;239.6;49.4;17.8
Sodankylä Tähtelä;2023;03;17;19:00;192.8;226.3;1.1;1.6
Sodankylä Tähtelä;2023;03;17;20:00;195.8;221.2;-1.5;-0.4
Sodankylä Tähtelä;2023;03;17;21:00;208.8;224.9;-1.3;-0.3
Sodankylä Tähtelä;2023;03;17;22:00;230.8;235.1;-0.7;-0.2
Sodankylä Tähtelä;2023;03;17;23:00;248.4;244.2;-0.4;-0.1
Sodankylä Tähtelä;2023;03;18;00:00;256.9;251.4;-0.1;-0.1
Sodankylä Tähtelä;2023;03;18;01:00;238.6;246.4;-0.6;-0.1
Sodankylä Tähtelä;2023;03;18;02:00;240.3;246.2;-0.5;-0.2
Sodankylä Tähtelä;2023;03;18;03:00;240.2;246.6;-0.9;-0.2
Sodankylä Tähtelä;2023;03;18;04:00;245.8;253.9;-0.8;-0.4
Sodankylä Tähtelä;2023;03;18;05:00;253;273.1;-0.9;-0.2
Sodankylä Tähtelä;2023;03;18;06:00;261.1;276.4;-0.6;0
Sodankylä Tähtelä;2023;03;18;07:00;276.2;282.1;2.3;2.2
Sodankylä Tähtelä;2023;03;18;08:00;282.6;285.5;13.6;11.3
Sodankylä Tähtelä;2023;03;18;09:00;284.4;287.7;29.8;25.1
Sodankylä Tähtelä;2023;03;18;10:00;284.9;290.8;78.7;64.8
Sodankylä Tähtelä;2023;03;18;11:00;287.2;292.8;60;49.9
Sodankylä Tähtelä;2023;03;18;12:00;289.8;294.7;74.9;62.7
Sodankylä Tähtelä;2023;03;18;13:00;290.8;296.2;69.7;58.3
Sodankylä Tähtelä;2023;03;18;14:00;293;297.8;52.1;43.7
Sodankylä Tähtelä;2023;03;18;15:00;296.7;300.9;62.8;51.8
Sodankylä Tähtelä;2023;03;18;16:00;299.8;303.7;52.9;43.6
Sodankylä Tähtelä;2023;03;18;17:00;301;305.3;31.1;26.1
Sodankylä Tähtelä;2023;03;18;18:00;303.2;306.9;17.2;14.3
Sodankylä Tähtelä;2023;03;18;19:00;304.9;308.6;1.5;1.2
Sodankylä Tähtelä;2023;03;18;20:00;306;310.8;-0.6;0
Sodankylä Tähtelä;2023;03;18;21:00;295.5;307.6;-0.6;-0.2
Sodankylä Tähtelä;2023;03;18;22:00;306.6;309.9;-0.5;-0.1
Sodankylä Tähtelä;2023;03;18;23:00;304.5;307.9;-0.6;-0.3
Sodankylä Tähtelä;2023;03;19;00:00;296.5;302.7;-0.3;-0.4
Sodankylä Tähtelä;2023;03;19;01:00;284.9;296;-0.4;-0.1
Sodankylä Tähtelä;2023;03;19;02:00;280.4;290.5;-0.4;-0.2
Sodankylä Tähtelä;2023;03;19;03:00;220.5;268.5;-1.4;-0.1
Sodankylä Tähtelä;2023;03;19;04:00;198.4;251.2;-1.9;-0.4
Sodankylä Tähtelä;2023;03;19;05:00;196;247.6;-1.6;-0.4
Sodankylä Tähtelä;2023;03;19;06:00;195.4;241.3;-1.3;-0.4
Sodankylä Tähtelä;2023;03;19;07:00;196.1;235.6;8.6;6.3
Sodankylä Tähtelä;2023;03;19;08:00;203;242.1;75.8;28.3
Sodankylä Tähtelä;2023;03;19;09:00;215.1;256.4;124;80.9
Sodankylä Tähtelä;2023;03;19;10:00;212.1;265.4;250;176.6
Sodankylä Tähtelä;2023;03;19;11:00;207.7;279.7;338;274.3
Sodankylä Tähtelä;2023;03;19;12:00;210;287.3;387.6;310.7
Sodankylä Tähtelä;2023;03;19;13:00;212;291.6;406.2;319.1
Sodankylä Tähtelä;2023;03;19;14:00;214.1;292.8;385.7;296.3
Sodankylä Tähtelä;2023;03;19;15:00;218.7;289.9;312.8;233.3
Sodankylä Tähtelä;2023;03;19;16:00;236.8;287.9;207.3;146.9
Sodankylä Tähtelä;2023;03;19;17:00;239.7;284.1;101.6;69.9
Sodankylä Tähtelä;2023;03;19;18:00;243.7;278;37;27.9
Sodankylä Tähtelä;2023;03;19;19:00;238.6;271.1;2.4;2.6
Sodankylä Tähtelä;2023;03;19;20:00;233.1;263.7;-1.5;-0.4
Sodankylä Tähtelä;2023;03;19;21:00;241.8;264.1;-1.5;-0.4
Sodankylä Tähtelä;2023;03;19;22:00;229.9;266.8;-1.4;-0.4
Sodankylä Tähtelä;2023;03;19;23:00;230.7;266.4;-1.5;-0.3
Sodankylä Tähtelä;2023;03;20;00:00;275.8;280.2;-0.4;-0.2
Sodankylä Tähtelä;2023;03;20;01:00;279;284.5;-0.6;-0.2
Sodankylä Tähtelä;2023;03;20;02:00;281;286.6;-0.4;-0.1
Sodankylä Tähtelä;2023;03;20;03:00;283.5;287.6;-0.5;-0.1
Sodankylä Tähtelä;2023;03;20;04:00;284.4;287.8;-0.3;-0.1
Sodankylä Tähtelä;2023;03;20;05:00;284.9;287.9;-0.3;-0.1
Sodankylä Tähtelä;2023;03;20;06:00;285.9;289;-0.3;0
Sodankylä Tähtelä;2023;03;20;07:00;290.3;294;2;1.9
Sodankylä Tähtelä;2023;03;20;08:00;289.6;297;19.8;16.4
Sodankylä Tähtelä;2023;03;20;09:00;284.4;294.1;49.9;40.2
Sodankylä Tähtelä;2023;03;20;10:00;280.2;290.1;89.6;71.8
Sodankylä Tähtelä;2023;03;20;11:00;259.8;287.9;199.7;156.5
Sodankylä Tähtelä;2023;03;20;12:00;244.2;289.4;287.5;224.7
Sodankylä Tähtelä;2023;03;20;13:00;261.3;295.1;314.1;245.9
Sodankylä Tähtelä;2023;03;20;14:00;253.7;292.1;227.8;177.6
Sodankylä Tähtelä;2023;03;20;15:00;263.6;294.2;226.1;172
Sodankylä Tähtelä;2023;03;20;16:00;252.9;292;216.8;155.4
Sodankylä Tähtelä;2023;03;20;17:00;215.1;278.8;175.9;79.6
Sodankylä Tähtelä;2023;03;20;18:00;206.8;265.9;76.5;23.7
Sodankylä Tähtelä;2023;03;20;19:00;205;256.5;7.3;3.6
Sodankylä Tähtelä;2023;03;20;20:00;204;251.5;-1.8;-0.4
Sodankylä Tähtelä;2023;03;20;21:00;201.7;249.7;-1.9;-0.5
Sodankylä Tähtelä;2023;03;20;22:00;199.4;241.5;-2.1;-0.5
Sodankylä Tähtelä;2023;03;20;23:00;195.7;227.5;-1.7;-0.3
Sodankylä Tähtelä;2023;03;21;00:00;190.8;219.9;-1.5;-0.3
Sodankylä Tähtelä;2023;03;21;01:00;187.9;214.3;-1.5;-0.2
Sodankylä Tähtelä;2023;03;21;02:00;188.4;210.2;-1;-0.3
Sodankylä Tähtelä;2023;03;21;03:00;190.3;210.2;-1.3;-0.2
Sodankylä Tähtelä;2023;03;21;04:00;202.9;213.3;-1.3;-0.3
Sodankylä Tähtelä;2023;03;21;05:00;204.7;216.5;-0.9;-0.2
Sodankylä Tähtelä;2023;03;21;06:00;231.3;228.4;0.2;0.3
Sodankylä Tähtelä;2023;03;21;07:00;263.1;250.1;16.7;11.2
Sodankylä Tähtelä;2023;03;21;08:00;269.7;264.2;16.5;13.4
Sodankylä Tähtelä;2023;03;21;09:00;272.2;271.1;51.3;41.7
Sodankylä Tähtelä;2023;03;21;10:00;272.9;275.9;112.1;90.3
Sodankylä Tähtelä;2023;03;21;11:00;270.2;280.8;186.4;146.7
Sodankylä Tähtelä;2023;03;21;12:00;278.7;288.4;187.3;149.1
Sodankylä Tähtelä;2023;03;21;13:00;275.5;291;188.8;148
Sodankylä Tähtelä;2023;03;21;14:00;267.7;294.2;276.9;215.1
Sodankylä Tähtelä;2023;03;21;15:00;242.3;298;408.2;310.4
Sodankylä Tähtelä;2023;03;21;16:00;238.4;295.5;278.7;201.3
Sodankylä Tähtelä;2023;03;21;17:00;232.4;288.6;175.9;92.2
Sodankylä Tähtelä;2023;03;21;18:00;231.8;282;70;36.8
Sodankylä Tähtelä;2023;03;21;19:00;239.3;279.1;7.1;6
Sodankylä Tähtelä;2023;03;21;20:00;211.6;266.2;-1.9;-0.3
Sodankylä Tähtelä;2023;03;21;21:00;202;256.8;-2.2;-0.4
Sodankylä Tähtelä;2023;03;21;22:00;199;247;-1.9;-0.6
Sodankylä Tähtelä;2023;03;21;23:00;197.3;241.5;-1.7;-0.4
Sodankylä Tähtelä;2023;03;22;00:00;195.9;238.7;-2;-0.4
Sodankylä Tähtelä;2023;03;22;01:00;195.6;237.5;-1.7;-0.5
Sodankylä Tähtelä;2023;03;22;02:00;215.5;233.4;-1.4;-0.2
Sodankylä Tähtelä;2023;03;22;03:00;255.8;249.3;-0.4;-0.1
Sodankylä Tähtelä;2023;03;22;04:00;225.1;243.5;-0.6;-0.3
Sodankylä Tähtelä;2023;03;22;05:00;187.5;220.8;-1.4;-0.2
Sodankylä Tähtelä;2023;03;22;06:00;182.9;211.2;-0.6;0.3
Sodankylä Tähtelä;2023;03;22;07:00;180.8;207.1;16.9;8.8
Sodankylä Tähtelä;2023;03;22;08:00;181.5;206.5;93.7;31.5
Sodankylä Tähtelä;2023;03;22;09:00;185.2;220.2;192.8;118
Sodankylä Tähtelä;2023;03;22;10:00;189.8;252.7;287.7;184.3
Sodankylä Tähtelä;2023;03;22;11:00;193.4;270.1;364.9;292.8
Sodankylä Tähtelä;2023;03;22;12:00;195.2;279.4;415.6;330.5
Sodankylä Tähtelä;2023;03;22;13:00;197.3;282.7;432.2;338.1
Sodankylä Tähtelä;2023;03;22;14:00;199;283.5;416.1;319.4
Sodankylä Tähtelä;2023;03;22;15:00;199.8;282.5;369.6;276.6
Sodankylä Tähtelä;2023;03;22;16:00;201.2;278.3;291.4;194.9
Sodankylä Tähtelä;2023;03;22;17:00;200.6;268.3;192.4;94.2
Sodankylä Tähtelä;2023;03;22;18:00;200.9;256.6;88.2;26.3
Sodankylä Tähtelä;2023;03;22;19:00;198.9;245;10.1;5.3
Sodankylä Tähtelä;2023;03;22;20:00;195;234.7;-2;-0.2
Sodankylä Tähtelä;2023;03;22;21:00;211.7;239.6;-1.9;-0.5
Sodankylä Tähtelä;2023;03;22;22:00;222.6;249.1;-1.3;-0.3
Sodankylä Tähtelä;2023;03;22;23:00;193.9;232;-1.5;-0.2
Sodankylä Tähtelä;2023;03;23;00:00;201.3;231.3;-1.3;-0.3
Sodankylä Tähtelä;2023;03;23;01:00;187;222.1;-1.5;-0.3
Sodankylä Tähtelä;2023;03;23;02:00;176.6;216.2;-1.6;-0.3
Sodankylä Tähtelä;2023;03;23;03:00;171.8;209.3;-1.7;-0.4
Sodankylä Tähtelä;2023;03;23;04:00;166.6;203.9;-1.7;-0.3
Sodankylä Tähtelä;2023;03;23;05:00;162.1;198.6;-1.4;-0.3
Sodankylä Tähtelä;2023;03;23;06:00;157.6;194.1;-0.3;0.4
Sodankylä Tähtelä;2023;03;23;07:00;156.3;191.8;21.2;9.7
Sodankylä Tähtelä;2023;03;23;08:00;156.2;194.3;102.2;34
Sodankylä Tähtelä;2023;03;23;09:00;158.8;212.6;204.8;126.2
Sodankylä Tähtelä;2023;03;23;10:00;162.4;229.8;299.9;190.3
Sodankylä Tähtelä;2023;03;23;11:00;167.7;249.5;376.3;299.7
Sodankylä Tähtelä;2023;03;23;12:00;171.7;260.5;426.7;336.1
Sodankylä Tähtelä;2023;03;23;13:00;175.3;266.9;445.3;343.8
Sodankylä Tähtelä;2023;03;23;14:00;178.7;269.6;429.1;324.6
Sodankylä Tähtelä;2023;03;23;15:00;181.1;269.3;378.8;280.6
Sodankylä Tähtelä;2023;03;23;16:00;181.2;263.5;300.6;199.4
Sodankylä Tähtelä;2023;03;23;17:00;180.5;253.2;203;104.4
Sodankylä Tähtelä;2023;03;23;18:00;179.5;238.5;96.4;27.9
Sodankylä Tähtelä;2023;03;23;19:00;178;226.7;14.4;6
Sodankylä Tähtelä;2023;03;23;20:00;175.3;216;-1.5;-0.2
Sodankylä Tähtelä;2023;03;23;21:00;172.3;208;-1.8;-0.3
Sodankylä Tähtelä;2023;03;23;22:00;169.6;202.6;-1.5;-0.2
Sodankylä Tähtelä;2023;03;23;23:00;167.4;197.2;-1.4;-0.2
Sodankylä Tähtelä;2023;03;24;00:00;165;192.5;-1;-0.2
Sodankylä Tähtelä;2023;03;24;01:00;163.5;191.1;-1.2;-0.2
Sodankylä Tähtelä;2023;03;24;02:00;163;188.2;-0.9;-0.1
Sodankylä Tähtelä;2023;03;24;03:00;161.2;184.9;-0.7;-0.2
Sodankylä Tähtelä;2023;03;24;04:00;161.4;184.1;-0.6;-0.1
Sodankylä Tähtelä;2023;03;24;05:00;159.4;182.3;-0.9;-0.1
Sodankylä Tähtelä;2023;03;24;06:00;157;179.1;0.7;0.7
Sodankylä Tähtelä;2023;03;24;07:00;155.1;177.6;24.5;10.9
Sodankylä Tähtelä;2023;03;24;08:00;156.3;180.1;104.1;37.4
Sodankylä Tähtelä;2023;03;24;09:00;160.2;196.6;203.9;125.4
Sodankylä Tähtelä;2023;03;24;10:00;165.3;215.5;302.2;191.1
Sodankylä Tähtelä;2023;03;24;11:00;172.2;243.9;381.1;300.2
Sodankylä Tähtelä;2023;03;24;12:00;180.9;263.6;432.4;337.7
Sodankylä Tähtelä;2023;03;24;13:00;183.8;271.8;445.8;340.5
Sodankylä Tähtelä;2023;03;24;14:00;189.5;267.7;329.1;248.8
Sodankylä Tähtelä;2023;03;24;15:00;215.6;271.3;289.2;213.1
Sodankylä Tähtelä;2023;03;24;16:00;192;264.2;265.2;182
Sodankylä Tähtelä;2023;03;24;17:00;211.6;264.9;230.8;133.2
Sodankylä Tähtelä;2023;03;24;18:00;193;245.9;100.6;31.2
Sodankylä Tähtelä;2023;03;24;19:00;191;233;17.6;7.4
Sodankylä Tähtelä;2023;03;24;20:00;188.4;223.6;-1.7;-0.1
Sodankylä Tähtelä;2023;03;24;21:00;183.4;215.6;-1.7;-0.3
Sodankylä Tähtelä;2023;03;24;22:00;179.8;209.9;-1.5;-0.2
Sodankylä Tähtelä;2023;03;24;23:00;181.8;206.3;-1.2;-0.2
Sodankylä Tähtelä;2023;03;25;00:00;194.2;209.8;-0.9;-0.1
Sodankylä Tähtelä;2023;03;25;01:00;177.3;203.7;-1.1;-0.2
Sodankylä Tähtelä;2023;03;25;02:00;170;197.9;-1.4;-0.2
Sodankylä Tähtelä;2023;03;25;03:00;167.5;195.1;-1.5;-0.1
Sodankylä Tähtelä;2023;03;25;04:00;163.6;191.4;-1.1;-0.2
Sodankylä Tähtelä;2023;03;25;05:00;160.4;188.8;-1.5;-0.1
Sodankylä Tähtelä;2023;03;25;06:00;160.3;187;0.4;1
Sodankylä Tähtelä;2023;03;25;07:00;162.2;187.5;28.3;11.6
Sodankylä Tähtelä;2023;03;25;08:00;164.9;194.5;115.4;41.5
Sodankylä Tähtelä;2023;03;25;09:00;176.6;219.9;204.6;140.3
Sodankylä Tähtelä;2023;03;25;10:00;231.1;246.5;194.4;145.1
Sodankylä Tähtelä;2023;03;25;11:00;208;257.1;346.7;264.8
Sodankylä Tähtelä;2023;03;25;12:00;179.9;263.6;439.4;346.1
Sodankylä Tähtelä;2023;03;25;13:00;190;273;455.1;351.4
Sodankylä Tähtelä;2023;03;25;14:00;204;280.8;428;321.8
Sodankylä Tähtelä;2023;03;25;15:00;245.5;286.5;285.7;212.9
Sodankylä Tähtelä;2023;03;25;16:00;265.7;289.3;179.1;134.1
Sodankylä Tähtelä;2023;03;25;17:00;239.7;280.3;136.2;90.2
Sodankylä Tähtelä;2023;03;25;18:00;208;263.4;118.1;42.5
Sodankylä Tähtelä;2023;03;25;19:00;201.1;250.6;21;9.6
Sodankylä Tähtelä;2023;03;25;20:00;193;235.9;-1.6;0
Sodankylä Tähtelä;2023;03;25;21:00;187.7;225.2;-1.9;-0.3
Sodankylä Tähtelä;2023;03;25;22:00;183.3;220.5;-2;-0.4
Sodankylä Tähtelä;2023;03;25;23:00;179.7;216;-1.7;-0.2
Sodankylä Tähtelä;2023;03;26;00:00;175.8;210;-1.6;-0.2
Sodankylä Tähtelä;2023;03;26;01:00;173.1;205.3;-1.7;-0.2
Sodankylä Tähtelä;2023;03;26;02:00;172.2;200.9;-1.6;-0.2
Sodankylä Tähtelä;2023;03;26;04:00;169.5;196.8;-1.2;-0.2
Sodankylä Tähtelä;2023;03;26;05:00;165.8;192.1;-1;-0.1
Sodankylä Tähtelä;2023;03;26;06:00;165.7;189.5;-0.9;-0.1
Sodankylä Tähtelä;2023;03;26;07:00;167.3;189.5;1.3;1.4
Sodankylä Tähtelä;2023;03;26;08:00;166.2;187.9;32.1;12.9
Sodankylä Tähtelä;2023;03;26;09:00;166;192.8;119.8;44.9
Sodankylä Tähtelä;2023;03;26;10:00;168.5;206.2;224.1;139.2
Sodankylä Tähtelä;2023;03;26;11:00;171.7;224.7;320.8;204.4
Sodankylä Tähtelä;2023;03;26;12:00;177.6;249.5;398.3;315.8
Sodankylä Tähtelä;2023;03;26;13:00;187;266.6;465.4;363.6
Sodankylä Tähtelä;2023;03;26;14:00;192.6;272.8;416.7;319.7
Sodankylä Tähtelä;2023;03;26;15:00;193.1;278.5;451.5;339.5
Sodankylä Tähtelä;2023;03;26;16:00;196;281.1;427.1;315
Sodankylä Tähtelä;2023;03;26;17:00;192.5;273.7;321.2;214.6
Sodankylä Tähtelä;2023;03;26;18:00;193.5;266.3;220.9;133.1
Sodankylä Tähtelä;2023;03;26;19:00;192.6;252.1;114.4;34.7
Sodankylä Tähtelä;2023;03;26;20:00;190.3;240.9;24.8;8.3
Sodankylä Tähtelä;2023;03;26;21:00;186.5;229;-1.2;0
Sodankylä Tähtelä;2023;03;26;22:00;183;219.6;-1.8;-0.3
Sodankylä Tähtelä;2023;03;26;23:00;180.8;211.9;-1.7;-0.2
Sodankylä Tähtelä;2023;03;27;00:00;178.1;207.3;-1.4;-0.2
Sodankylä Tähtelä;2023;03;27;01:00;175.8;204.4;-1.4;-0.2
Sodankylä Tähtelä;2023;03;27;02:00;176.7;201.6;-1;-0.1
Sodankylä Tähtelä;2023;03;27;03:00;178.1;200.3;-1.1;-0.2
Sodankylä Tähtelä;2023;03;27;04:00;176.4;198.3;-1.1;-0.1
Sodankylä Tähtelä;2023;03;27;05:00;174.5;195.3;-0.7;-0.1
Sodankylä Tähtelä;2023;03;27;06:00;172.5;193.6;-0.8;-0.2
Sodankylä Tähtelä;2023;03;27;07:00;173.7;193.3;2.4;1.8
Sodankylä Tähtelä;2023;03;27;08:00;174.3;193.5;35.8;14.1
Sodankylä Tähtelä;2023;03;27;09:00;176;198.8;123.5;47.3
Sodankylä Tähtelä;2023;03;27;10:00;178.3;218.8;226.4;142.4
Sodankylä Tähtelä;2023;03;27;11:00;181.2;239.8;323.8;207.4
Sodankylä Tähtelä;2023;03;27;12:00;221.4;263.3;339.6;253
Sodankylä Tähtelä;2023;03;27;13:00;223;275.5;340.3;262.7
Sodankylä Tähtelä;2023;03;27;14:00;191.4;277.3;468.7;357.8
Sodankylä Tähtelä;2023;03;27;15:00;194.5;280.2;449.7;336.7
Sodankylä Tähtelä;2023;03;27;16:00;197.8;280.9;399.8;292.9
Sodankylä Tähtelä;2023;03;27;17:00;200.6;278.6;321.7;214.5
Sodankylä Tähtelä;2023;03;27;18:00;202.3;272.6;223.1;136.9
Sodankylä Tähtelä;2023;03;27;19:00;202.1;258.7;119;38.3
Sodankylä Tähtelä;2023;03;27;20:00;236.4;261.1;28.9;10.8
Sodankylä Tähtelä;2023;03;27;21:00;212.2;250.7;-1.1;0.2
Sodankylä Tähtelä;2023;03;27;22:00;194.8;234.9;-2;-0.3
Sodankylä Tähtelä;2023;03;27;23:00;192.1;226.4;-2;-0.2
Sodankylä Tähtelä;2023;03;28;00:00;190;220.6;-1.7;-0.3
Sodankylä Tähtelä;2023;03;28;01:00;187.4;215.3;-1.7;-0.2
Sodankylä Tähtelä;2023;03;28;02:00;185.9;213.3;-1.7;-0.3
Sodankylä Tähtelä;2023;03;28;03:00;185.3;210;-1.4;-0.2
Sodankylä Tähtelä;2023;03;28;04:00;183.8;207.9;-1.4;-0.2
Sodankylä Tähtelä;2023;03;28;05:00;183.9;206.3;-1.8;-0.1
Sodankylä Tähtelä;2023;03;28;06:00;200.4;211;-1.3;-0.2
Sodankylä Tähtelä;2023;03;28;07:00;185.3;208.2;2;2.2
Sodankylä Tähtelä;2023;03;28;08:00;179.5;203.5;38.7;15.4
Sodankylä Tähtelä;2023;03;28;09:00;178.9;207.5;131.5;49.9
Sodankylä Tähtelä;2023;03;28;10:00;180.8;228.3;231.6;148.9
Sodankylä Tähtelä;2023;03;28;11:00;183;244.2;333.4;209.8
Sodankylä Tähtelä;2023;03;28;12:00;187;263.4;409.1;321
Sodankylä Tähtelä;2023;03;28;13:00;191.4;275.2;460.2;355.9
Sodankylä Tähtelä;2023;03;28;14:00;194.2;282.5;477.2;361.5
Sodankylä Tähtelä;2023;03;28;15:00;195.6;284.3;461;342.3
Sodankylä Tähtelä;2023;03;28;16:00;195.2;283;409.3;298.1
Sodankylä Tähtelä;2023;03;28;17:00;195.2;276.8;314.4;209.6
Sodankylä Tähtelä;2023;03;28;18:00;195.4;270;229.9;143.1
Sodankylä Tähtelä;2023;03;28;19:00;195.3;256;124.8;41.1
Sodankylä Tähtelä;2023;03;28;20:00;194.1;245.4;31.2;9.9
Sodankylä Tähtelä;2023;03;28;21:00;197.9;237.5;-0.6;0.5
Sodankylä Tähtelä;2023;03;28;22:00;213.5;237.8;-1.6;-0.3
Sodankylä Tähtelä;2023;03;28;23:00;233.9;243;-1.1;-0.1
Sodankylä Tähtelä;2023;03;29;00:00;241;248.2;-1.1;-0.2
Sodankylä Tähtelä;2023;03;29;01:00;240.4;248.4;-0.7;-0.2
Sodankylä Tähtelä;2023;03;29;02:00;242.1;249.7;-0.8;-0.3
Sodankylä Tähtelä;2023;03;29;03:00;249.2;252.6;-0.7;-0.2
Sodankylä Tähtelä;2023;03;29;04:00;252.9;255.9;-0.6;-0.2
Sodankylä Tähtelä;2023;03;29;05:00;252.8;258.4;-0.6;-0.2
Sodankylä Tähtelä;2023;03;29;06:00;258;261.6;-0.7;-0.2
Sodankylä Tähtelä;2023;03;29;07:00;264.6;266.1;0.7;0.8
Sodankylä Tähtelä;2023;03;29;08:00;269.2;270;7.6;6.2
Sodankylä Tähtelä;2023;03;29;09:00;271.2;274.2;30.3;24.4
Sodankylä Tähtelä;2023;03;29;10:00;273.6;277;43.6;35.4
Sodankylä Tähtelä;2023;03;29;11:00;276.2;280;54.6;45.1
Sodankylä Tähtelä;2023;03;29;12:00;277.7;282.1;84.8;69.7
Sodankylä Tähtelä;2023;03;29;13:00;279.1;283.4;98.4;80.8
Sodankylä Tähtelä;2023;03;29;14:00;279.8;286.2;184.1;149.5
Sodankylä Tähtelä;2023;03;29;15:00;279.3;287.9;182.6;148
Sodankylä Tähtelä;2023;03;29;16:00;279.3;289.1;156.8;125.9
Sodankylä Tähtelä;2023;03;29;17:00;280.2;289.9;116.1;93.3
Sodankylä Tähtelä;2023;03;29;18:00;278.9;290.1;98;76.8
Sodankylä Tähtelä;2023;03;29;19:00;276.1;287.9;54.6;41.6
Sodankylä Tähtelä;2023;03;29;20:00;275.7;286;17.1;13.2
Sodankylä Tähtelä;2023;03;29;21:00;268.7;280.6;0.6;0.7
Sodankylä Tähtelä;2023;03;29;22:00;276.7;282.5;-0.5;-0.2
Sodankylä Tähtelä;2023;03;29;23:00;265.6;277.7;-0.5;-0.2
Sodankylä Tähtelä;2023;03;30;00:00;266.8;274.3;-0.2;-0.2
Sodankylä Tähtelä;2023;03;30;01:00;274.9;277.7;-0.4;-0.2
Sodankylä Tähtelä;2023;03;30;02:00;272.7;277.2;-0.3;-0.1
Sodankylä Tähtelä;2023;03;30;03:00;273.6;277.4;-0.3;-0.1
Sodankylä Tähtelä;2023;03;30;04:00;276.4;278.7;-0.2;-0.2
Sodankylä Tähtelä;2023;03;30;05:00;273.6;277.7;0.1;-0.2
Sodankylä Tähtelä;2023;03;30;06:00;276.6;279.4;-0.2;-0.1
Sodankylä Tähtelä;2023;03;30;07:00;275.3;279.2;1.9;1.4
Sodankylä Tähtelä;2023;03;30;08:00;271.5;277.8;20.7;16.3
Sodankylä Tähtelä;2023;03;30;09:00;271.8;280.2;73.6;57.4
