Observation station;Year;Month;Day;Time [Local time];Snow depth mean [cm];Air temperature mean [°C];Wind speed mean [m/s];Relative humidity mean [%]
Sodankylä Tähtelä;2023;01;16;03:00;61;-0.2;3.8;99
Sodankylä Tähtelä;2023;01;16;04:00;61.5;0;4;99
Sodankylä Tähtelä;2023;01;16;05:00;62.9;0.1;4;99.1
Sodankylä Tähtelä;2023;01;16;06:00;63;0.1;3.6;99
Sodankylä Tähtelä;2023;01;16;07:00;61.8;0.2;4.1;98.4
Sodankylä Tähtelä;2023;01;16;08:00;61.4;0.3;4.3;97.9
Sodankylä Tähtelä;2023;01;16;09:00;61.9;0.3;4.6;97
Sodankylä Tähtelä;2023;01;16;10:00;62;0.3;4.3;96.5
Sodankylä Tähtelä;2023;01;16;11:00;62;0.3;4.2;97
Sodankylä Tähtelä;2023;01;16;12:00;62;0.2;4.5;96.7
Sodankylä Tähtelä;2023;01;16;13:00;61.8;0.1;4.2;95.2
Sodankylä Tähtelä;2023;01;16;14:00;61;-0.1;3.6;95.2
Sodankylä Tähtelä;2023;01;16;15:00;61.3;-0.4;3.9;96.7
Sodankylä Tähtelä;2023;01;16;16:00;62;-0.4;3.6;97.2
Sodankylä Tähtelä;2023;01;16;17:00;62.1;-0.3;3.9;97.5
Sodankylä Tähtelä;2023;01;16;18:00;62.5;-0.2;3.7;98
Sodankylä Tähtelä;2023;01;16;19:00;62.6;-0.1;3.2;98
Sodankylä Tähtelä;2023;01;16;20:00;62.7;0;2.9;99
Sodankylä Tähtelä;2023;01;16;21:00;62.4;0.1;2.9;99
Sodankylä Tähtelä;2023;01;16;22:00;61.4;0.1;3;99
Sodankylä Tähtelä;2023;01;16;23:00;62.8;0.1;3.1;99
Sodankylä Tähtelä;2023;01;17;00:00;62.7;0.2;4.5;98.3
Sodankylä Tähtelä;2023;01;17;01:00;63.3;0;3.9;98
Sodankylä Tähtelä;2023;01;17;02:00;64;-0.2;3.3;97.9
Sodankylä Tähtelä;2023;01;17;03:00;64;-0.5;3.7;96.7
Sodankylä Tähtelä;2023;01;17;04:00;63.8;-1.4;3.4;93.6
Sodankylä Tähtelä;2023;01;17;05:00;63;-2.8;4.8;90.3
Sodankylä Tähtelä;2023;01;17;06:00;63;-3.5;4.7;92.4
Sodankylä Tähtelä;2023;01;17;07:00;63;-3.9;4.5;92.9
Sodankylä Tähtelä;2023;01;17;08:00;63;-4.6;4.2;92.2
Sodankylä Tähtelä;2023;01;17;09:00;63;-4.9;4.9;92.7
Sodankylä Tähtelä;2023;01;17;10:00;63;-4.5;4;93.8
Sodankylä Tähtelä;2023;01;17;11:00;63;-4.2;3.6;94
Sodankylä Tähtelä;2023;01;17;12:00;62.9;-4.2;3.6;92.5
Sodankylä Tähtelä;2023;01;17;13:00;62.6;-5;4.5;91.4
Sodankylä Tähtelä;2023;01;17;14:00;62.9;-5.8;3.5;91.9
Sodankylä Tähtelä;2023;01;17;15:00;63;-6.3;3.8;91.8
Sodankylä Tähtelä;2023;01;17;16:00;63;-6.7;3.9;92.2
Sodankylä Tähtelä;2023;01;17;17:00;63;-6.6;4.3;93.1
Sodankylä Tähtelä;2023;01;17;18:00;63;-5.9;5;94.3
Sodankylä Tähtelä;2023;01;17;19:00;63;-4.7;3.7;95
Sodankylä Tähtelä;2023;01;17;20:00;63;-3.7;2.2;95
Sodankylä Tähtelä;2023;01;17;21:00;62.2;-3.1;2.5;94.4
Sodankylä Tähtelä;2023;01;17;22:00;62;-2.9;1.8;94.2
Sodankylä Tähtelä;2023;01;17;23:00;62;-2.8;2.7;93.9
Sodankylä Tähtelä;2023;01;18;00:00;62;-2.9;2.5;94
Sodankylä Tähtelä;2023;01;18;01:00;62;-3.3;2.1;93.4
Sodankylä Tähtelä;2023;01;18;02:00;62;-3.8;2;93.5
Sodankylä Tähtelä;2023;01;18;03:00;62;-4.2;2.5;94.2
Sodankylä Tähtelä;2023;01;18;04:00;62;-4.6;3.1;94.8
Sodankylä Tähtelä;2023;01;18;05:00;62;-4.9;3.4;94.9
Sodankylä Tähtelä;2023;01;18;06:00;62;-5.3;3.6;94.2
Sodankylä Tähtelä;2023;01;18;07:00;62;-5.6;4;93.6
Sodankylä Tähtelä;2023;01;18;08:00;62;-6;3.7;93.1
Sodankylä Tähtelä;2023;01;18;09:00;62;-6.3;3.7;93.5
Sodankylä Tähtelä;2023;01;18;10:00;62;-6;3.2;93.8
Sodankylä Tähtelä;2023;01;18;11:00;62;-5.5;3.5;93.6
Sodankylä Tähtelä;2023;01;18;12:00;62;-5.1;3;93.6
Sodankylä Tähtelä;2023;01;18;13:00;62.6;-4.8;3;94
Sodankylä Tähtelä;2023;01;18;14:00;62.8;-4.6;3;94
Sodankylä Tähtelä;2023;01;18;15:00;62.9;-4.4;3.5;93.4
Sodankylä Tähtelä;2023;01;18;16:00;63.6;-4.2;3.9;93
Sodankylä Tähtelä;2023;01;18;17:00;64;-4.3;3.9;92.9
Sodankylä Tähtelä;2023;01;18;18:00;64.3;-4.3;3.3;94.1
Sodankylä Tähtelä;2023;01;18;19:00;65.6;-4.2;3.3;94.6
Sodankylä Tähtelä;2023;01;18;20:00;67;-4;3.3;94.7
Sodankylä Tähtelä;2023;01;18;21:00;67;-3.8;3.1;95
Sodankylä Tähtelä;2023;01;18;22:00;67;-3.2;3;95.4
Sodankylä Tähtelä;2023;01;18;23:00;66.9;-2.7;3.3;96.8
Sodankylä Tähtelä;2023;01;19;00:00;67;-1.9;3.7;97.4
Sodankylä Tähtelä;2023;01;19;01:00;67;-0.9;3.6;96.9
Sodankylä Tähtelä;2023;01;19;02:00;67;-0.7;4.1;95.7
Sodankylä Tähtelä;2023;01;19;03:00;67;-0.6;4.2;94.7
Sodankylä Tähtelä;2023;01;19;04:00;67;-0.7;3.5;94.7
Sodankylä Tähtelä;2023;01;19;05:00;67;-1.1;3.3;94.4
Sodankylä Tähtelä;2023;01;19;06:00;67;-1.2;2.8;95.8
Sodankylä Tähtelä;2023;01;19;07:00;67;-1.3;2.4;96.1
Sodankylä Tähtelä;2023;01;19;08:00;66.8;-1.3;1.6;96.3
Sodankylä Tähtelä;2023;01;19;09:00;66;-1.5;1.9;96.6
Sodankylä Tähtelä;2023;01;19;10:00;66;-1.7;2;96
Sodankylä Tähtelä;2023;01;19;11:00;66;-2;1.4;96.1
Sodankylä Tähtelä;2023;01;19;12:00;66;-2.2;0.9;96.3
Sodankylä Tähtelä;2023;01;19;13:00;66;-2.5;0.6;96.3
Sodankylä Tähtelä;2023;01;19;14:00;66;-2.8;0.5;96.4
Sodankylä Tähtelä;2023;01;19;15:00;66;-3;0.8;96.1
Sodankylä Tähtelä;2023;01;19;16:00;66;-3.2;1.2;96.7
Sodankylä Tähtelä;2023;01;19;17:00;66;-3.3;1.3;97
Sodankylä Tähtelä;2023;01;19;18:00;66;-3.5;1.4;96.4
Sodankylä Tähtelä;2023;01;19;19:00;65.2;-4.2;1.2;94.3
Sodankylä Tähtelä;2023;01;19;20:00;65;-5.5;1;92.5
Sodankylä Tähtelä;2023;01;19;21:00;65;-6.6;1;92.4
Sodankylä Tähtelä;2023;01;19;22:00;65.5;-7;1.1;93.6
Sodankylä Tähtelä;2023;01;19;23:00;66;-6.3;2.1;96
Sodankylä Tähtelä;2023;01;20;00:00;66;-4.5;2.5;97.6
Sodankylä Tähtelä;2023;01;20;01:00;65;-3.8;2.3;96
Sodankylä Tähtelä;2023;01;20;02:00;65;-4;2.1;95.1
Sodankylä Tähtelä;2023;01;20;03:00;65;-4.7;1.6;94
Sodankylä Tähtelä;2023;01;20;04:00;65;-5.3;2.8;95.7
Sodankylä Tähtelä;2023;01;20;05:00;65;-4.2;3;96.7
Sodankylä Tähtelä;2023;01;20;06:00;65;-3.9;2.4;95.9
Sodankylä Tähtelä;2023;01;20;07:00;65;-3.3;3.6;94.1
Sodankylä Tähtelä;2023;01;20;08:00;65;-3.3;4.7;92
Sodankylä Tähtelä;2023;01;20;09:00;65;-3.6;3.6;93.6
Sodankylä Tähtelä;2023;01;20;10:00;65;-3.6;3.8;93.4
Sodankylä Tähtelä;2023;01;20;11:00;65;-3.6;3.1;92.9
Sodankylä Tähtelä;2023;01;20;12:00;65;-3.6;2.9;92.8
Sodankylä Tähtelä;2023;01;20;13:00;65;-3.6;3.4;93.3
Sodankylä Tähtelä;2023;01;20;14:00;65;-3.4;2.7;94
Sodankylä Tähtelä;2023;01;20;15:00;65;-3.1;2.7;94
Sodankylä Tähtelä;2023;01;20;16:00;65;-3;2.6;94
Sodankylä Tähtelä;2023;01;20;17:00;65;-2.9;2.7;93.9
Sodankylä Tähtelä;2023;01;20;18:00;65;-3.1;3;93.5
Sodankylä Tähtelä;2023;01;20;19:00;64.9;-3.3;3.1;93.4
Sodankylä Tähtelä;2023;01;20;20:00;64;-3.5;3.7;93.5
Sodankylä Tähtelä;2023;01;20;21:00;64;-3.8;2.8;93.9
Sodankylä Tähtelä;2023;01;20;22:00;64;-4;2.6;94
Sodankylä Tähtelä;2023;01;20;23:00;64;-4.1;2.3;94
Sodankylä Tähtelä;2023;01;21;00:00;64;-4.1;1.9;94.2
Sodankylä Tähtelä;2023;01;21;01:00;64;-4.2;1.1;94.8
Sodankylä Tähtelä;2023;01;21;02:00;63.8;-4.7;0.9;94
Sodankylä Tähtelä;2023;01;21;03:00;64;-5.4;0.4;94
Sodankylä Tähtelä;2023;01;21;04:00;64;-5.4;1.3;95
Sodankylä Tähtelä;2023;01;21;05:00;64;-5.3;1.3;94.3
Sodankylä Tähtelä;2023;01;21;06:00;64;-5.5;1.3;93.5
Sodankylä Tähtelä;2023;01;21;07:00;64;-6.2;0.7;91.2
Sodankylä Tähtelä;2023;01;21;08:00;64;-7.9;1.3;89.6
Sodankylä Tähtelä;2023;01;21;09:00;64;-10.3;1.3;86.8
Sodankylä Tähtelä;2023;01;21;10:00;64;-12.5;1.6;85.8
Sodankylä Tähtelä;2023;01;21;11:00;64;-14.3;0.5;83.3
Sodankylä Tähtelä;2023;01;21;12:00;64;-15.7;1.2;83.9
Sodankylä Tähtelä;2023;01;21;13:00;64;-16.6;1.2;84.4
Sodankylä Tähtelä;2023;01;21;14:00;64;-17;0.9;84.4
Sodankylä Tähtelä;2023;01;21;15:00;64;-17.8;1.9;83.2
Sodankylä Tähtelä;2023;01;21;16:00;64;-18.9;1.9;82.6
Sodankylä Tähtelä;2023;01;21;17:00;64;-19.6;2.7;83.9
Sodankylä Tähtelä;2023;01;21;18:00;64;-19.4;1.9;84.1
Sodankylä Tähtelä;2023;01;21;19:00;64;-20.2;1.7;81.9
Sodankylä Tähtelä;2023;01;21;20:00;64;-19.8;2.6;86.3
Sodankylä Tähtelä;2023;01;21;21:00;63.9;-15.2;2.5;90.6
Sodankylä Tähtelä;2023;01;21;22:00;63.9;-13.3;3.8;89.6
Sodankylä Tähtelä;2023;01;21;23:00;64;-12.3;3.5;90.2
Sodankylä Tähtelä;2023;01;22;00:00;64;-11.2;2.6;91.4
Sodankylä Tähtelä;2023;01;22;01:00;64;-9.7;3.2;92
Sodankylä Tähtelä;2023;01;22;02:00;64;-8.8;4.5;92.1
Sodankylä Tähtelä;2023;01;22;03:00;64;-7.6;5.1;93.6
Sodankylä Tähtelä;2023;01;22;04:00;64;-6.3;5.4;94.4
Sodankylä Tähtelä;2023;01;22;05:00;64;-5.3;5.2;95
Sodankylä Tähtelä;2023;01;22;06:00;64;-4.1;4.4;96
Sodankylä Tähtelä;2023;01;22;07:00;64;-3.4;4.3;96
Sodankylä Tähtelä;2023;01;22;08:00;63.6;-3;4.6;95.9
Sodankylä Tähtelä;2023;01;22;09:00;63;-2.5;4.7;95
Sodankylä Tähtelä;2023;01;22;10:00;63;-2.4;4.6;94.1
Sodankylä Tähtelä;2023;01;22;11:00;63;-2.4;4.3;94
Sodankylä Tähtelä;2023;01;22;12:00;63;-2.1;3.5;93.7
Sodankylä Tähtelä;2023;01;22;13:00;62.7;-2;4.4;93.2
Sodankylä Tähtelä;2023;01;22;14:00;62.2;-2.1;4.4;93
Sodankylä Tähtelä;2023;01;22;15:00;63;-2.2;3.5;93
Sodankylä Tähtelä;2023;01;22;16:00;63;-2.4;3.9;93.2
Sodankylä Tähtelä;2023;01;22;17:00;63;-2.3;4.2;93.8
Sodankylä Tähtelä;2023;01;22;18:00;63;-2.3;4.4;93.6
Sodankylä Tähtelä;2023;01;22;19:00;63;-2.6;4.6;92.8
Sodankylä Tähtelä;2023;01;22;20:00;63;-3;5.5;92.2
Sodankylä Tähtelä;2023;01;22;21:00;63;-3.3;5.5;92.9
Sodankylä Tähtelä;2023;01;22;22:00;63;-3.1;5.4;93
Sodankylä Tähtelä;2023;01;22;23:00;63;-3.1;5.7;92.2
Sodankylä Tähtelä;2023;01;23;00:00;63;-3.3;5.5;92.2
Sodankylä Tähtelä;2023;01;23;01:00;63;-3.6;5.6;92.7
Sodankylä Tähtelä;2023;01;23;02:00;62.8;-4;6.1;92.7
Sodankylä Tähtelä;2023;01;23;03:00;63;-4.3;5.9;92.8
Sodankylä Tähtelä;2023;01;23;04:00;63;-4.1;6.7;92.8
Sodankylä Tähtelä;2023;01;23;05:00;63;-4;6.5;93.4
Sodankylä Tähtelä;2023;01;23;06:00;63;-3.8;7.2;92.3
Sodankylä Tähtelä;2023;01;23;07:00;63;-3.8;8;92
Sodankylä Tähtelä;2023;01;23;08:00;63;-3.7;6.7;92
Sodankylä Tähtelä;2023;01;23;09:00;63;-3.7;6.8;91.9
Sodankylä Tähtelä;2023;01;23;10:00;63;-3.6;6.1;90.9
Sodankylä Tähtelä;2023;01;23;11:00;63;-3.6;6.3;90.7
Sodankylä Tähtelä;2023;01;23;12:00;63;-3.5;6.8;90.1
Sodankylä Tähtelä;2023;01;23;13:00;63;-3.3;6.7;90.1
Sodankylä Tähtelä;2023;01;23;14:00;63;-3.3;6.3;90.9
Sodankylä Tähtelä;2023;01;23;15:00;63;-3.5;6.7;91.5
Sodankylä Tähtelä;2023;01;23;16:00;63;-3.5;6;92
Sodankylä Tähtelä;2023;01;23;17:00;63;-3.5;5.3;92
Sodankylä Tähtelä;2023;01;23;18:00;63;-2.8;6.1;91.6
Sodankylä Tähtelä;2023;01;23;19:00;63;-2.6;6.6;91.2
Sodankylä Tähtelä;2023;01;23;20:00;63;-2.5;5.2;91.8
Sodankylä Tähtelä;2023;01;23;21:00;63;-2.1;6.3;93
Sodankylä Tähtelä;2023;01;23;22:00;62.8;-1.7;6.5;93
Sodankylä Tähtelä;2023;01;23;23:00;62.1;-1.5;6.2;93.6
Sodankylä Tähtelä;2023;01;24;00:00;62;-1.3;6.4;94.1
Sodankylä Tähtelä;2023;01;24;01:00;62;-1.2;5.2;94.6
Sodankylä Tähtelä;2023;01;24;02:00;62;-1.2;5.2;94.7
Sodankylä Tähtelä;2023;01;24;03:00;62;-1;4.5;95
Sodankylä Tähtelä;2023;01;24;04:00;62;-1;4.3;95.6
Sodankylä Tähtelä;2023;01;24;05:00;62;-0.9;4.3;95.4
Sodankylä Tähtelä;2023;01;24;06:00;62;-0.9;4.4;92.7
Sodankylä Tähtelä;2023;01;24;07:00;62;-1.6;3.8;91
Sodankylä Tähtelä;2023;01;24;08:00;62;-2.7;3.9;92.4
Sodankylä Tähtelä;2023;01;24;09:00;61.2;-3.7;3.5;89.4
Sodankylä Tähtelä;2023;01;24;10:00;61;-5;2.1;91.9
Sodankylä Tähtelä;2023;01;24;11:00;61;-5.6;2.8;92.2
Sodankylä Tähtelä;2023;01;24;12:00;61;-5;3.7;89.9
Sodankylä Tähtelä;2023;01;24;13:00;61;-4.8;3.7;87.2
Sodankylä Tähtelä;2023;01;24;14:00;61.6;-5.1;4;86.7
Sodankylä Tähtelä;2023;01;24;15:00;62;-5.2;3.9;87.1
Sodankylä Tähtelä;2023;01;24;16:00;62;-5.6;4;88.3
Sodankylä Tähtelä;2023;01;24;17:00;62;-5.9;3.4;88.6
Sodankylä Tähtelä;2023;01;24;18:00;62;-6.1;2.8;87.6
Sodankylä Tähtelä;2023;01;24;19:00;61.8;-7.6;1.9;91.4
Sodankylä Tähtelä;2023;01;24;20:00;62;-7.5;2.4;92.5
Sodankylä Tähtelä;2023;01;24;21:00;62;-6.9;2.4;92.4
Sodankylä Tähtelä;2023;01;24;22:00;62;-7;3;91.9
Sodankylä Tähtelä;2023;01;24;23:00;62;-6.9;4.1;92.3
Sodankylä Tähtelä;2023;01;25;00:00;62;-6.3;4.6;91.8
Sodankylä Tähtelä;2023;01;25;01:00;62;-6;4;91.4
Sodankylä Tähtelä;2023;01;25;02:00;62;-5;4.7;94.9
Sodankylä Tähtelä;2023;01;25;03:00;61.7;-3.9;2.8;95.8
Sodankylä Tähtelä;2023;01;25;04:00;61.7;-3.2;2.9;96.8
Sodankylä Tähtelä;2023;01;25;05:00;62;-2.2;4.3;97.3
Sodankylä Tähtelä;2023;01;25;06:00;63;-1.5;2.3;98.1
Sodankylä Tähtelä;2023;01;25;07:00;63;-1;2.1;99
Sodankylä Tähtelä;2023;01;25;08:00;63.5;-0.5;2;99.1
Sodankylä Tähtelä;2023;01;25;09:00;63;-0.3;1.7;99.1
Sodankylä Tähtelä;2023;01;25;10:00;63;-0.6;1.4;99
Sodankylä Tähtelä;2023;01;25;11:00;63;-0.8;1.2;98.4
Sodankylä Tähtelä;2023;01;25;12:00;63;-0.8;1.3;98.4
Sodankylä Tähtelä;2023;01;25;13:00;63;-0.7;1.6;98.6
Sodankylä Tähtelä;2023;01;25;14:00;63;-0.8;1.9;97.8
Sodankylä Tähtelä;2023;01;25;15:00;63;-1.8;2.3;95.6
Sodankylä Tähtelä;2023;01;25;16:00;63;-3.3;2.1;93.3
Sodankylä Tähtelä;2023;01;25;17:00;63;-4.5;1.7;93.6
Sodankylä Tähtelä;2023;01;25;18:00;63;-5.1;2.3;93.7
Sodankylä Tähtelä;2023;01;25;19:00;63;-5.8;1.8;92.5
Sodankylä Tähtelä;2023;01;25;20:00;63;-7.3;1.9;91.9
Sodankylä Tähtelä;2023;01;25;21:00;63;-8.4;1.9;92.1
Sodankylä Tähtelä;2023;01;25;22:00;63;-8.9;2.3;92.6
Sodankylä Tähtelä;2023;01;25;23:00;63;-8.9;2.4;93.2
Sodankylä Tähtelä;2023;01;26;00:00;63;-8.7;2.6;93
Sodankylä Tähtelä;2023;01;26;01:00;62.5;-9.2;2;91.3
Sodankylä Tähtelä;2023;01;26;02:00;62.8;-8.5;3.1;92.9
Sodankylä Tähtelä;2023;01;26;03:00;62.9;-7.8;3.8;91.1
Sodankylä Tähtelä;2023;01;26;04:00;62.6;-7.9;3;90.4
Sodankylä Tähtelä;2023;01;26;05:00;62.4;-8.5;2.5;90.9
Sodankylä Tähtelä;2023;01;26;06:00;62.2;-8.8;2.1;91
Sodankylä Tähtelä;2023;01;26;07:00;62.4;-9.6;1.7;90.7
Sodankylä Tähtelä;2023;01;26;08:00;62.2;-10.7;1.8;89.9
Sodankylä Tähtelä;2023;01;26;09:00;62;-13;1.3;84.8
Sodankylä Tähtelä;2023;01;26;10:00;62;-15.5;1.5;83.3
Sodankylä Tähtelä;2023;01;26;11:00;62;-16.8;1.1;84
Sodankylä Tähtelä;2023;01;26;12:00;62;-17;1.8;85.6
Sodankylä Tähtelä;2023;01;26;13:00;62;-16.7;1.8;85.8
Sodankylä Tähtelä;2023;01;26;14:00;62.5;-15.3;2;90.8
Sodankylä Tähtelä;2023;01;26;15:00;62.4;-12.8;2.2;91.6
Sodankylä Tähtelä;2023;01;26;16:00;62.4;-11.4;2.2;90.6
Sodankylä Tähtelä;2023;01;26;17:00;62.2;-11.2;2.5;91.8
Sodankylä Tähtelä;2023;01;26;18:00;62;-10.5;2.6;91.8
Sodankylä Tähtelä;2023;01;26;19:00;62;-10.1;2.5;91.4
Sodankylä Tähtelä;2023;01;26;20:00;62;-9.8;2.5;91.3
Sodankylä Tähtelä;2023;01;26;21:00;62;-10.4;2.6;90.8
Sodankylä Tähtelä;2023;01;26;22:00;62;-10.4;2.7;91.1
Sodankylä Tähtelä;2023;01;26;23:00;62;-10.6;2.3;90.5
Sodankylä Tähtelä;2023;01;27;00:00;62;-9.8;3.6;91.6
Sodankylä Tähtelä;2023;01;27;01:00;62;-9.1;3.3;91.3
Sodankylä Tähtelä;2023;01;27;02:00;62;-8.6;3.2;91.5
Sodankylä Tähtelä;2023;01;27;03:00;62;-8.7;2.9;91.5
Sodankylä Tähtelä;2023;01;27;04:00;61.8;-10.7;2.5;88.6
Sodankylä Tähtelä;2023;01;27;05:00;62;-10.4;2.9;91.9
Sodankylä Tähtelä;2023;01;27;06:00;62;-8;2.6;91.3
Sodankylä Tähtelä;2023;01;27;07:00;62;-8.1;2.2;90.9
Sodankylä Tähtelä;2023;01;27;08:00;62;-8.3;2.2;91.9
Sodankylä Tähtelä;2023;01;27;09:00;62;-8.2;2.5;91.3
Sodankylä Tähtelä;2023;01;27;10:00;62;-6.5;3.1;91.1
Sodankylä Tähtelä;2023;01;27;11:00;62;-8.2;2.7;88.6
Sodankylä Tähtelä;2023;01;27;12:00;62;-9.1;2.3;90.1
Sodankylä Tähtelä;2023;01;27;13:00;62;-8.9;2.2;91.6
Sodankylä Tähtelä;2023;01;27;14:00;62;-7.9;1.4;90.5
Sodankylä Tähtelä;2023;01;27;15:00;62;-8.9;2;89
Sodankylä Tähtelä;2023;01;27;16:00;62;-9.5;3.5;90.1
Sodankylä Tähtelä;2023;01;27;17:00;62;-9.1;4.5;89.9
Sodankylä Tähtelä;2023;01;27;18:00;62;-8.3;4.6;90.3
Sodankylä Tähtelä;2023;01;27;19:00;62;-7.6;4.1;91.1
Sodankylä Tähtelä;2023;01;27;20:00;62;-6.6;4.2;92.9
Sodankylä Tähtelä;2023;01;27;21:00;61.8;-5.3;4.1;94
Sodankylä Tähtelä;2023;01;27;22:00;61.9;-4.2;4.3;94.3
Sodankylä Tähtelä;2023;01;27;23:00;62;-3;5.5;94.9
Sodankylä Tähtelä;2023;01;28;00:00;62;-2.2;5.4;95
Sodankylä Tähtelä;2023;01;28;01:00;62;-1.8;6;94.3
Sodankylä Tähtelä;2023;01;28;02:00;62;-1.6;6;94
Sodankylä Tähtelä;2023;01;28;03:00;62;-1.4;4.6;93.9
Sodankylä Tähtelä;2023;01;28;04:00;62;-1.2;5.5;94
Sodankylä Tähtelä;2023;01;28;05:00;62;-1;6.1;94
Sodankylä Tähtelä;2023;01;28;06:00;61.8;-1.1;5.2;94.1
Sodankylä Tähtelä;2023;01;28;07:00;62;-0.9;4.4;93.1
Sodankylä Tähtelä;2023;01;28;08:00;62;-0.8;4.6;93.7
Sodankylä Tähtelä;2023;01;28;09:00;62;-0.9;4.7;95.1
Sodankylä Tähtelä;2023;01;28;10:00;62.6;-1;4.6;96.8
Sodankylä Tähtelä;2023;01;28;11:00;63.3;-0.9;5.1;96.7
Sodankylä Tähtelä;2023;01;28;12:00;63;-0.6;4.5;96.2
Sodankylä Tähtelä;2023;01;28;13:00;63;-0.3;4.3;96.1
Sodankylä Tähtelä;2023;01;28;14:00;63;0;4.1;95.4
Sodankylä Tähtelä;2023;01;28;15:00;63;-0.3;4;94.9
Sodankylä Tähtelä;2023;01;28;16:00;63;-0.9;3.9;94
Sodankylä Tähtelä;2023;01;28;17:00;63;-2.1;3.7;93.5
Sodankylä Tähtelä;2023;01;28;18:00;63;-3.1;3.6;93.4
Sodankylä Tähtelä;2023;01;28;19:00;63;-4.1;3.3;93.2
Sodankylä Tähtelä;2023;01;28;20:00;63;-5.1;2.4;93.9
Sodankylä Tähtelä;2023;01;28;21:00;63;-6.3;3;94
Sodankylä Tähtelä;2023;01;28;22:00;63;-5.8;3.5;93.9
Sodankylä Tähtelä;2023;01;28;23:00;63;-5.7;2.8;91.9
Sodankylä Tähtelä;2023;01;29;00:00;63;-7.7;2.6;90.6
Sodankylä Tähtelä;2023;01;29;01:00;63;-8.6;2.9;93.8
Sodankylä Tähtelä;2023;01;29;02:00;63;-7.9;2.9;92.7
Sodankylä Tähtelä;2023;01;29;03:00;63;-8.6;2.3;92.9
Sodankylä Tähtelä;2023;01;29;04:00;63;-8;2.9;94.4
Sodankylä Tähtelä;2023;01;29;05:00;63;-6.1;3;92.4
Sodankylä Tähtelä;2023;01;29;06:00;63;-5.3;3.2;92.7
Sodankylä Tähtelä;2023;01;29;07:00;63;-5;3.1;89.8
Sodankylä Tähtelä;2023;01;29;08:00;63.1;-5.7;3.7;88.4
Sodankylä Tähtelä;2023;01;29;09:00;63.4;-6.4;3.4;89.3
Sodankylä Tähtelä;2023;01;29;10:00;63;-7.3;2.7;89.7
Sodankylä Tähtelä;2023;01;29;11:00;63.5;-7.2;2.8;91.9
Sodankylä Tähtelä;2023;01;29;12:00;63.4;-5.7;3;90.8
Sodankylä Tähtelä;2023;01;29;13:00;63;-5.6;2.5;89
Sodankylä Tähtelä;2023;01;29;14:00;63;-7.5;2.2;88.9
Sodankylä Tähtelä;2023;01;29;15:00;63;-9.5;1.8;89.5
Sodankylä Tähtelä;2023;01;29;16:00;63;-10.2;2;91.2
Sodankylä Tähtelä;2023;01;29;17:00;63.2;-10.7;3;92.5
Sodankylä Tähtelä;2023;01;29;18:00;63;-8.8;4;93.6
Sodankylä Tähtelä;2023;01;29;19:00;63;-8.7;4;93
Sodankylä Tähtelä;2023;01;29;20:00;63;-8.3;2.9;93.4
Sodankylä Tähtelä;2023;01;29;21:00;63;-8.5;2;92.6
Sodankylä Tähtelä;2023;01;29;22:00;63;-8.1;1.4;94.2
Sodankylä Tähtelä;2023;01;29;23:00;63;-6.6;3;95.5
Sodankylä Tähtelä;2023;01;30;00:00;62.9;-5.9;2.9;96
Sodankylä Tähtelä;2023;01;30;01:00;62.3;-5.4;1.6;96
Sodankylä Tähtelä;2023;01;30;02:00;62;-5.1;1.5;96
Sodankylä Tähtelä;2023;01;30;03:00;62;-4.9;1.7;95.8
Sodankylä Tähtelä;2023;01;30;04:00;62;-4.7;2.3;95.6
Sodankylä Tähtelä;2023;01;30;05:00;61.7;-4.4;2.5;96
Sodankylä Tähtelä;2023;01;30;06:00;60.6;-4.3;2.4;96.2
Sodankylä Tähtelä;2023;01;30;07:00;61.4;-4.3;2.8;95.9
Sodankylä Tähtelä;2023;01;30;08:00;63.5;-4.4;3;95.1
Sodankylä Tähtelä;2023;01;30;09:00;64;-4.5;3.3;94
Sodankylä Tähtelä;2023;01;30;10:00;64;-4.6;3.1;94
Sodankylä Tähtelä;2023;01;30;11:00;64;-4.7;3.2;93.8
Sodankylä Tähtelä;2023;01;30;12:00;64;-4.6;3.5;93
Sodankylä Tähtelä;2023;01;30;13:00;64;-4.5;3.7;93
Sodankylä Tähtelä;2023;01;30;14:00;64;-4.3;3.5;92.1
Sodankylä Tähtelä;2023;01;30;15:00;63.7;-4.7;3.7;92
Sodankylä Tähtelä;2023;01;30;16:00;63.6;-5.2;4.4;92
Sodankylä Tähtelä;2023;01;30;17:00;64;-5.5;4.3;92
Sodankylä Tähtelä;2023;01;30;18:00;64;-5.9;4.3;93
Sodankylä Tähtelä;2023;01;30;19:00;64;-6.1;3.8;92.7
Sodankylä Tähtelä;2023;01;30;20:00;64;-6.3;3.5;92.5
Sodankylä Tähtelä;2023;01;30;21:00;64;-6.7;3.4;92.1
Sodankylä Tähtelä;2023;01;30;22:00;64;-7.4;3.3;93.4
Sodankylä Tähtelä;2023;01;30;23:00;64;-7.8;3.3;94
Sodankylä Tähtelä;2023;01;31;00:00;64;-7.6;3.7;93.8
Sodankylä Tähtelä;2023;01;31;01:00;64;-6.8;3.5;94.7
Sodankylä Tähtelä;2023;01;31;02:00;64;-6;3.5;92.5
Sodankylä Tähtelä;2023;01;31;03:00;64;-5.6;3;92.4
