Observation station;Year;Month;Day;Time [Local time];Snow depth mean [cm];Air temperature mean [°C];Wind speed mean [m/s];Relative humidity mean [%]
Sodankylä Tähtelä;2023;03;15;21:00;87;-13;1;82.9
Sodankylä Tähtelä;2023;03;15;22:00;87;-16.2;0.7;80.6
Sodankylä Tähtelä;2023;03;15;23:00;87;-18.3;0.7;79.6
Sodankylä Tähtelä;2023;03;16;00:00;87;-19.3;1;82.8
Sodankylä Tähtelä;2023;03;16;01:00;87;-17.9;0.9;86
Sodankylä Tähtelä;2023;03;16;02:00;87;-17.4;0.5;83.7
Sodankylä Tähtelä;2023;03;16;03:00;87;-16.4;0.4;87
Sodankylä Tähtelä;2023;03;16;04:00;88.2;-14.9;0.4;87.7
Sodankylä Tähtelä;2023;03;16;05:00;89.4;-14.1;1.1;88
Sodankylä Tähtelä;2023;03;16;06:00;88.7;-8.6;3.6;93.1
Sodankylä Tähtelä;2023;03;16;07:00;88;-7.8;3.6;89.2
Sodankylä Tähtelä;2023;03;16;08:00;88;-8.6;2.3;88.1
Sodankylä Tähtelä;2023;03;16;09:00;88;-8.6;1.7;85.1
Sodankylä Tähtelä;2023;03;16;10:00;88;-7.1;2.2;81.5
Sodankylä Tähtelä;2023;03;16;11:00;88;-5.6;2.6;78.4
Sodankylä Tähtelä;2023;03;16;12:00;88;-4.5;2.7;76
Sodankylä Tähtelä;2023;03;16;13:00;88;-3.4;2.2;72.8
Sodankylä Tähtelä;2023;03;16;14:00;88;-2.7;2.2;68.8
Sodankylä Tähtelä;2023;03;16;15:00;88;-2.6;2.4;68.7
Sodankylä Tähtelä;2023;03;16;16:00;87.5;-3.2;2.3;70.2
Sodankylä Tähtelä;2023;03;16;17:00;87.7;-3.7;2.2;69.1
Sodankylä Tähtelä;2023;03;16;18:00;87;-5;1.7;72.8
Sodankylä Tähtelä;2023;03;16;19:00;87;-7.5;1.5;79.8
Sodankylä Tähtelä;2023;03;16;20:00;87;-9.4;1.7;83.8
Sodankylä Tähtelä;2023;03;16;21:00;87;-12.2;1.5;80.5
Sodankylä Tähtelä;2023;03;16;22:00;87;-15.2;0.7;81.9
Sodankylä Tähtelä;2023;03;16;23:00;87;-17.6;0.6;79.5
Sodankylä Tähtelä;2023;03;17;00:00;87;-19.8;0.5;78.3
Sodankylä Tähtelä;2023;03;17;01:00;87;-21.7;1.2;78.5
Sodankylä Tähtelä;2023;03;17;02:00;87;-22.9;0.8;78.2
Sodankylä Tähtelä;2023;03;17;03:00;86.8;-23.9;0.5;77.4
Sodankylä Tähtelä;2023;03;17;04:00;86.5;-25;0.5;76.7
Sodankylä Tähtelä;2023;03;17;05:00;86;-25.9;0.9;76.3
Sodankylä Tähtelä;2023;03;17;06:00;86;-26.7;0.5;76.3
Sodankylä Tähtelä;2023;03;17;07:00;86;-27.2;0.7;76
Sodankylä Tähtelä;2023;03;17;08:00;86;-26.7;0.3;77.7
Sodankylä Tähtelä;2023;03;17;09:00;86;-23.2;0.9;76.3
Sodankylä Tähtelä;2023;03;17;10:00;86;-18.5;1.1;78.1
Sodankylä Tähtelä;2023;03;17;11:00;85.4;-12;0.7;72.6
Sodankylä Tähtelä;2023;03;17;12:00;85.7;-9.7;0.8;71
Sodankylä Tähtelä;2023;03;17;13:00;85.8;-6.4;0.7;65.9
Sodankylä Tähtelä;2023;03;17;14:00;85;-3.1;2.3;56.1
Sodankylä Tähtelä;2023;03;17;15:00;85;-3;2.7;54.1
Sodankylä Tähtelä;2023;03;17;16:00;85;-4.2;1.9;55.9
Sodankylä Tähtelä;2023;03;17;17:00;85;-5.1;1.4;56.5
Sodankylä Tähtelä;2023;03;17;18:00;85;-6.8;1;61.8
Sodankylä Tähtelä;2023;03;17;19:00;84.5;-10.6;0.7;69.6
Sodankylä Tähtelä;2023;03;17;20:00;84.9;-14.9;0.9;75.9
Sodankylä Tähtelä;2023;03;17;21:00;85;-17.3;1.4;79.1
Sodankylä Tähtelä;2023;03;17;22:00;85;-18.1;1.1;81.1
Sodankylä Tähtelä;2023;03;17;23:00;85;-17.5;1.3;81.2
Sodankylä Tähtelä;2023;03;18;00:00;85;-16.1;1.5;82.7
Sodankylä Tähtelä;2023;03;18;01:00;85;-15.4;1.8;81.1
Sodankylä Tähtelä;2023;03;18;02:00;84.8;-15.4;1.7;81.7
Sodankylä Tähtelä;2023;03;18;03:00;84.7;-15.4;1.3;82.8
Sodankylä Tähtelä;2023;03;18;04:00;84.9;-12.9;2.4;88.9
Sodankylä Tähtelä;2023;03;18;05:00;84.1;-7.1;3.8;76.2
Sodankylä Tähtelä;2023;03;18;06:00;84;-6.6;3.5;74
Sodankylä Tähtelä;2023;03;18;07:00;84;-6.1;3.4;74.4
Sodankylä Tähtelä;2023;03;18;08:00;84;-6.1;4.3;83.2
Sodankylä Tähtelä;2023;03;18;09:00;84.7;-6;4.4;90.5
Sodankylä Tähtelä;2023;03;18;10:00;85.7;-5.2;4.2;89.7
Sodankylä Tähtelä;2023;03;18;11:00;86.9;-4.7;4.7;89.1
Sodankylä Tähtelä;2023;03;18;12:00;87.9;-4.4;4.8;90.5
Sodankylä Tähtelä;2023;03;18;13:00;89.4;-4;4.4;91.4
Sodankylä Tähtelä;2023;03;18;14:00;90.1;-3.6;3.7;91.8
Sodankylä Tähtelä;2023;03;18;15:00;90.7;-3;3.7;93
Sodankylä Tähtelä;2023;03;18;16:00;92.3;-2.4;3.4;94.7
Sodankylä Tähtelä;2023;03;18;17:00;93.6;-2;3.3;95.5
Sodankylä Tähtelä;2023;03;18;18:00;94;-1.6;2.8;96.2
Sodankylä Tähtelä;2023;03;18;19:00;93.1;-1.1;2.6;97
Sodankylä Tähtelä;2023;03;18;20:00;93;-0.6;2.8;96.6
Sodankylä Tähtelä;2023;03;18;21:00;93;-0.8;2.6;96
Sodankylä Tähtelä;2023;03;18;22:00;93;-0.8;2.6;96.4
Sodankylä Tähtelä;2023;03;18;23:00;93;-1.1;3.5;94.4
Sodankylä Tähtelä;2023;03;19;00:00;93;-2.3;4.4;91.3
Sodankylä Tähtelä;2023;03;19;01:00;93;-3.5;3.8;89.7
Sodankylä Tähtelä;2023;03;19;02:00;93;-5;3.8;88.8
Sodankylä Tähtelä;2023;03;19;03:00;92.3;-7.2;2.9;87.6
Sodankylä Tähtelä;2023;03;19;04:00;92;-9.4;2.5;88.1
Sodankylä Tähtelä;2023;03;19;05:00;92;-10.5;2.7;88
Sodankylä Tähtelä;2023;03;19;06:00;92;-11.6;2.4;87.9
Sodankylä Tähtelä;2023;03;19;07:00;92;-12.4;1.8;88.4
Sodankylä Tähtelä;2023;03;19;08:00;92;-11.9;2.5;89.4
Sodankylä Tähtelä;2023;03;19;09:00;92;-9.2;2.2;86.9
Sodankylä Tähtelä;2023;03;19;10:00;91.6;-6.3;1.5;82.6
Sodankylä Tähtelä;2023;03;19;11:00;91.8;-4;1.9;78.7
Sodankylä Tähtelä;2023;03;19;12:00;91.1;-2.6;1.4;75
Sodankylä Tähtelä;2023;03;19;13:00;91;-1.4;1.3;72.6
Sodankylä Tähtelä;2023;03;19;14:00;91;0.3;1.3;66.7
Sodankylä Tähtelä;2023;03;19;15:00;90.5;0.8;1;63.8
Sodankylä Tähtelä;2023;03;19;16:00;91;-0.4;1.1;69
Sodankylä Tähtelä;2023;03;19;17:00;91;-1.3;1.7;74.9
Sodankylä Tähtelä;2023;03;19;18:00;91;-2.4;1.6;79.5
Sodankylä Tähtelä;2023;03;19;19:00;91;-3.9;1.8;85.2
Sodankylä Tähtelä;2023;03;19;20:00;90.8;-5.4;1.8;87.9
Sodankylä Tähtelä;2023;03;19;21:00;90.7;-6.7;2.2;90.4
Sodankylä Tähtelä;2023;03;19;22:00;91;-6.7;2.8;93.5
Sodankylä Tähtelä;2023;03;19;23:00;91;-7.2;3.1;93
Sodankylä Tähtelä;2023;03;20;00:00;91;-7.1;2.4;92.6
Sodankylä Tähtelä;2023;03;20;01:00;91;-6.3;3.2;91.3
Sodankylä Tähtelä;2023;03;20;02:00;90.2;-5.9;3.3;90.1
Sodankylä Tähtelä;2023;03;20;03:00;90;-5.9;3.3;91.3
Sodankylä Tähtelä;2023;03;20;04:00;91.3;-6;2.8;92
Sodankylä Tähtelä;2023;03;20;05:00;93;-6.1;3.4;92.6
Sodankylä Tähtelä;2023;03;20;06:00;94.6;-5.8;3.1;93.2
Sodankylä Tähtelä;2023;03;20;07:00;94.6;-4.5;3.2;94.4
Sodankylä Tähtelä;2023;03;20;08:00;95;-3.7;3.7;92.1
Sodankylä Tähtelä;2023;03;20;09:00;94.1;-4;4.4;85.6
Sodankylä Tähtelä;2023;03;20;10:00;94;-5;4.5;83.3
Sodankylä Tähtelä;2023;03;20;11:00;94;-5.1;4.4;79.7
Sodankylä Tähtelä;2023;03;20;12:00;94;-4.2;4.6;76.2
Sodankylä Tähtelä;2023;03;20;13:00;94;-3.4;4.8;73.6
Sodankylä Tähtelä;2023;03;20;14:00;94;-3.4;4.9;74
Sodankylä Tähtelä;2023;03;20;15:00;94;-3;4.7;69.4
Sodankylä Tähtelä;2023;03;20;16:00;94;-3.2;5;69.8
Sodankylä Tähtelä;2023;03;20;17:00;93.7;-3.5;4;67.1
Sodankylä Tähtelä;2023;03;20;18:00;93.2;-4.6;2.8;70.5
Sodankylä Tähtelä;2023;03;20;19:00;93;-6.2;2.6;76
Sodankylä Tähtelä;2023;03;20;20:00;93;-8;2.6;82.3
Sodankylä Tähtelä;2023;03;20;21:00;93;-8.3;2.3;84.5
Sodankylä Tähtelä;2023;03;20;22:00;93;-9.6;2.1;84.5
Sodankylä Tähtelä;2023;03;20;23:00;93;-13.7;1.2;83
Sodankylä Tähtelä;2023;03;21;00:00;93;-16.9;1.4;81
Sodankylä Tähtelä;2023;03;21;01:00;93;-19.5;1.9;78.8
Sodankylä Tähtelä;2023;03;21;02:00;93;-21.3;1.5;78.2
Sodankylä Tähtelä;2023;03;21;03:00;93;-22.5;1.9;78.8
Sodankylä Tähtelä;2023;03;21;04:00;93;-22.9;2.4;79.9
Sodankylä Tähtelä;2023;03;21;05:00;93;-22.3;2.6;80.8
Sodankylä Tähtelä;2023;03;21;06:00;93;-21;2.2;83.8
Sodankylä Tähtelä;2023;03;21;07:00;93;-17.1;2.4;90
Sodankylä Tähtelä;2023;03;21;08:00;93.2;-12.4;2.6;90
Sodankylä Tähtelä;2023;03;21;09:00;94;-10.3;2.6;90.4
Sodankylä Tähtelä;2023;03;21;10:00;94;-9.2;2.3;89.3
Sodankylä Tähtelä;2023;03;21;11:00;94;-7.8;1.6;87.4
Sodankylä Tähtelä;2023;03;21;12:00;94;-6;2.6;86.9
Sodankylä Tähtelä;2023;03;21;13:00;93.8;-4.9;2.4;85.5
Sodankylä Tähtelä;2023;03;21;14:00;93;-4;3.2;81.7
Sodankylä Tähtelä;2023;03;21;15:00;93;-1.9;3.4;72.9
Sodankylä Tähtelä;2023;03;21;16:00;93;-1.3;4;68.3
Sodankylä Tähtelä;2023;03;21;17:00;93;-1.6;4.2;63
Sodankylä Tähtelä;2023;03;21;18:00;93;-2.7;4;65.8
Sodankylä Tähtelä;2023;03;21;19:00;93;-3.5;3.3;68
Sodankylä Tähtelä;2023;03;21;20:00;93;-4.8;2.9;70.8
Sodankylä Tähtelä;2023;03;21;21:00;92.7;-6.1;2.8;72.9
Sodankylä Tähtelä;2023;03;21;22:00;92;-8.3;2.2;79.2
Sodankylä Tähtelä;2023;03;21;23:00;92;-10;2.4;85
Sodankylä Tähtelä;2023;03;22;00:00;92.1;-11.2;2.5;87.8
Sodankylä Tähtelä;2023;03;22;01:00;92;-11.8;2.2;89.5
Sodankylä Tähtelä;2023;03;22;02:00;92;-14.9;1;81.7
Sodankylä Tähtelä;2023;03;22;03:00;92;-16;1.4;84.9
Sodankylä Tähtelä;2023;03;22;04:00;92;-15.1;1.3;85.8
Sodankylä Tähtelä;2023;03;22;05:00;92;-17.2;1.6;80.7
Sodankylä Tähtelä;2023;03;22;06:00;92;-19.9;1.5;79.6
Sodankylä Tähtelä;2023;03;22;07:00;92;-21.8;1.3;79.5
Sodankylä Tähtelä;2023;03;22;08:00;91.9;-21;1.6;82.2
Sodankylä Tähtelä;2023;03;22;09:00;91.2;-16.2;1.9;80.2
Sodankylä Tähtelä;2023;03;22;10:00;91.6;-8.1;2.3;72.5
Sodankylä Tähtelä;2023;03;22;11:00;91;-4.7;1.9;58
Sodankylä Tähtelä;2023;03;22;12:00;91;-3.4;2.9;53
Sodankylä Tähtelä;2023;03;22;13:00;91;-2.9;3.2;51.2
Sodankylä Tähtelä;2023;03;22;14:00;91;-2.2;2.9;49
Sodankylä Tähtelä;2023;03;22;15:00;91;-1.9;3.1;46.8
Sodankylä Tähtelä;2023;03;22;16:00;91.1;-2.5;3.1;46.5
Sodankylä Tähtelä;2023;03;22;17:00;91;-3.2;2.5;46.6
Sodankylä Tähtelä;2023;03;22;18:00;91;-4.3;1.9;50.2
Sodankylä Tähtelä;2023;03;22;19:00;91;-6.2;1.7;55.7
Sodankylä Tähtelä;2023;03;22;20:00;91;-10;1.8;66.3
Sodankylä Tähtelä;2023;03;22;21:00;91.1;-11;1.5;77.9
Sodankylä Tähtelä;2023;03;22;22:00;91;-10.7;1.5;79.7
Sodankylä Tähtelä;2023;03;22;23:00;91;-12.7;1.5;80.4
Sodankylä Tähtelä;2023;03;23;00:00;91;-14.4;1.6;84.4
Sodankylä Tähtelä;2023;03;23;01:00;91;-16.5;1.9;84.7
Sodankylä Tähtelä;2023;03;23;02:00;91;-17.1;2;85.9
Sodankylä Tähtelä;2023;03;23;03:00;91;-18.9;2;84.2
Sodankylä Tähtelä;2023;03;23;04:00;91;-20.7;1.9;81.1
Sodankylä Tähtelä;2023;03;23;05:00;91;-22.6;1.7;79.2
Sodankylä Tähtelä;2023;03;23;06:00;91;-24;1.9;77.8
Sodankylä Tähtelä;2023;03;23;07:00;90.8;-25.4;2.2;76.5
Sodankylä Tähtelä;2023;03;23;08:00;90.8;-23.6;1.8;83.2
Sodankylä Tähtelä;2023;03;23;09:00;90.5;-18.1;1.5;83.7
Sodankylä Tähtelä;2023;03;23;10:00;90.6;-14.7;1.7;78.5
Sodankylä Tähtelä;2023;03;23;11:00;90;-11.9;2.1;71.7
Sodankylä Tähtelä;2023;03;23;12:00;90;-9.9;2.6;65.2
Sodankylä Tähtelä;2023;03;23;13:00;90;-8.5;3;60
Sodankylä Tähtelä;2023;03;23;14:00;90;-7.4;2.9;55.8
Sodankylä Tähtelä;2023;03;23;15:00;90;-7;3;54.4
Sodankylä Tähtelä;2023;03;23;16:00;90;-7.1;2.8;53.8
Sodankylä Tähtelä;2023;03;23;17:00;90;-7.3;2.3;52
Sodankylä Tähtelä;2023;03;23;18:00;90;-8.2;1.8;54.2
Sodankylä Tähtelä;2023;03;23;19:00;89.6;-10.9;1.5;61.1
Sodankylä Tähtelä;2023;03;23;20:00;89;-15.3;0.9;68.5
Sodankylä Tähtelä;2023;03;23;21:00;89.6;-19.2;1.9;72.8
Sodankylä Tähtelä;2023;03;23;22:00;89.9;-22;1.6;73.5
Sodankylä Tähtelä;2023;03;23;23:00;90;-24.3;1;74.9
Sodankylä Tähtelä;2023;03;24;00:00;90;-26.1;0.7;72.7
Sodankylä Tähtelä;2023;03;24;01:00;90;-27.6;0.8;73.5
Sodankylä Tähtelä;2023;03;24;02:00;90;-28.9;0.8;73
Sodankylä Tähtelä;2023;03;24;03:00;90;-30.1;0.6;72.2
Sodankylä Tähtelä;2023;03;24;04:00;90;-31;0.6;72.1
Sodankylä Tähtelä;2023;03;24;05:00;90;-31.8;0.4;71.8
Sodankylä Tähtelä;2023;03;24;06:00;90;-32.7;0.5;71.5
Sodankylä Tähtelä;2023;03;24;07:00;90;-33.1;1.1;71.9
Sodankylä Tähtelä;2023;03;24;08:00;89.9;-31.2;0.6;73.8
Sodankylä Tähtelä;2023;03;24;09:00;89;-26.1;0.3;71.3
Sodankylä Tähtelä;2023;03;24;10:00;89;-17.6;1.2;67.4
Sodankylä Tähtelä;2023;03;24;11:00;89;-11.5;1.5;57.1
Sodankylä Tähtelä;2023;03;24;12:00;89;-7.1;2.3;49.7
Sodankylä Tähtelä;2023;03;24;13:00;89;-5.5;2.9;46.2
Sodankylä Tähtelä;2023;03;24;14:00;89;-5;2.5;43.1
Sodankylä Tähtelä;2023;03;24;15:00;89;-5.5;2.3;45.1
Sodankylä Tähtelä;2023;03;24;16:00;89;-5;1.4;42.6
Sodankylä Tähtelä;2023;03;24;17:00;89;-5.2;1.6;42.8
Sodankylä Tähtelä;2023;03;24;18:00;89;-6.2;1.4;43.7
Sodankylä Tähtelä;2023;03;24;19:00;89;-9.5;1;52.8
Sodankylä Tähtelä;2023;03;24;20:00;89;-14;0.8;63.6
Sodankylä Tähtelä;2023;03;24;21:00;89;-17.6;0.5;70
Sodankylä Tähtelä;2023;03;24;22:00;89;-20.2;0.7;72.8
Sodankylä Tähtelä;2023;03;24;23:00;89;-22.3;0.8;74.5
Sodankylä Tähtelä;2023;03;25;00:00;89;-23.6;1.2;75.1
Sodankylä Tähtelä;2023;03;25;01:00;89;-24.2;2.3;75.6
Sodankylä Tähtelä;2023;03;25;02:00;89;-25.5;1.9;74.9
Sodankylä Tähtelä;2023;03;25;03:00;89;-26.3;2.2;75.7
Sodankylä Tähtelä;2023;03;25;04:00;89;-27.3;1.8;74.1
Sodankylä Tähtelä;2023;03;25;05:00;89;-28.2;2.3;74.5
Sodankylä Tähtelä;2023;03;25;06:00;89;-28.8;2.5;74.5
Sodankylä Tähtelä;2023;03;25;07:00;89;-29;1.9;75.9
Sodankylä Tähtelä;2023;03;25;08:00;89;-25.2;2.1;81.4
Sodankylä Tähtelä;2023;03;25;09:00;89;-19.2;2.4;81.8
Sodankylä Tähtelä;2023;03;25;10:00;89;-16.3;1.2;85.8
Sodankylä Tähtelä;2023;03;25;11:00;88.8;-13.2;2.1;84.5
Sodankylä Tähtelä;2023;03;25;12:00;88.3;-10.3;2.7;75.5
Sodankylä Tähtelä;2023;03;25;13:00;88;-7.7;2.7;69.8
Sodankylä Tähtelä;2023;03;25;14:00;88;-5.7;3.3;66.5
Sodankylä Tähtelä;2023;03;25;15:00;88.1;-4.9;3.7;65.3
Sodankylä Tähtelä;2023;03;25;16:00;88;-4.7;3.7;70.2
Sodankylä Tähtelä;2023;03;25;17:00;88;-4.9;3.8;63.6
Sodankylä Tähtelä;2023;03;25;18:00;88;-5.6;2.5;64.9
Sodankylä Tähtelä;2023;03;25;19:00;88;-6.9;2;67.3
Sodankylä Tähtelä;2023;03;25;20:00;88;-10.5;1.8;72.7
Sodankylä Tähtelä;2023;03;25;21:00;88;-14.2;2.4;79.3
Sodankylä Tähtelä;2023;03;25;22:00;88;-16.2;2.4;81.9
Sodankylä Tähtelä;2023;03;25;23:00;88;-17.4;2.1;84.1
Sodankylä Tähtelä;2023;03;26;00:00;88;-19.6;1.8;79.7
Sodankylä Tähtelä;2023;03;26;01:00;88;-21.5;1.9;77
Sodankylä Tähtelä;2023;03;26;02:00;88;-23.4;1.8;75.1
Sodankylä Tähtelä;2023;03;26;04:00;88;-25.4;1.5;74.7
Sodankylä Tähtelä;2023;03;26;05:00;88;-26.9;1.7;74.2
Sodankylä Tähtelä;2023;03;26;06:00;88;-28.3;1.1;73.5
Sodankylä Tähtelä;2023;03;26;07:00;88;-29.1;1.2;74.2
Sodankylä Tähtelä;2023;03;26;08:00;88;-29.4;1.1;74.2
Sodankylä Tähtelä;2023;03;26;09:00;87.8;-26.7;0.8;78.1
Sodankylä Tähtelä;2023;03;26;10:00;87.2;-21.2;0.5;72.4
Sodankylä Tähtelä;2023;03;26;11:00;88;-15.7;0.9;76.3
Sodankylä Tähtelä;2023;03;26;12:00;87.9;-10.7;0.7;66.6
Sodankylä Tähtelä;2023;03;26;13:00;87.2;-7;0.9;58.8
Sodankylä Tähtelä;2023;03;26;14:00;87.1;-4.8;1;51
Sodankylä Tähtelä;2023;03;26;15:00;87;-3.2;1.5;42.6
Sodankylä Tähtelä;2023;03;26;16:00;87;-2.7;1.9;39.6
Sodankylä Tähtelä;2023;03;26;17:00;87.1;-3.4;1.9;43.3
Sodankylä Tähtelä;2023;03;26;18:00;87.1;-4.4;2.1;47.7
Sodankylä Tähtelä;2023;03;26;19:00;87.2;-5.5;1.9;49.8
Sodankylä Tähtelä;2023;03;26;20:00;87;-7.2;1.7;53.8
Sodankylä Tähtelä;2023;03;26;21:00;87;-10.9;2.1;61.1
Sodankylä Tähtelä;2023;03;26;22:00;87;-15.3;1.8;67.8
Sodankylä Tähtelä;2023;03;26;23:00;87;-18.5;1;73.8
Sodankylä Tähtelä;2023;03;27;00:00;87;-20.8;0.7;74.6
Sodankylä Tähtelä;2023;03;27;01:00;87;-22.8;0.7;74.5
Sodankylä Tähtelä;2023;03;27;02:00;87;-24.4;0.5;74.8
Sodankylä Tähtelä;2023;03;27;03:00;87;-25.5;0.6;74.5
Sodankylä Tähtelä;2023;03;27;04:00;87;-26.5;1.5;74
Sodankylä Tähtelä;2023;03;27;05:00;87;-27.4;1.6;73.5
Sodankylä Tähtelä;2023;03;27;06:00;87;-28.1;2;74.1
Sodankylä Tähtelä;2023;03;27;07:00;87;-28.5;2.3;74.4
Sodankylä Tähtelä;2023;03;27;08:00;87;-28.4;1.9;75
Sodankylä Tähtelä;2023;03;27;09:00;87;-25.4;1.3;75.3
Sodankylä Tähtelä;2023;03;27;10:00;87;-18.5;1.3;74.7
Sodankylä Tähtelä;2023;03;27;11:00;87;-13.2;1.5;70
Sodankylä Tähtelä;2023;03;27;12:00;87;-9.2;0.7;62.6
Sodankylä Tähtelä;2023;03;27;13:00;87;-7.4;1.9;70.3
Sodankylä Tähtelä;2023;03;27;14:00;87;-6.6;2;70.6
Sodankylä Tähtelä;2023;03;27;15:00;87;-5.7;2.2;65
Sodankylä Tähtelä;2023;03;27;16:00;87;-4.5;2.1;59.7
Sodankylä Tähtelä;2023;03;27;17:00;87;-3.8;2.2;58.3
Sodankylä Tähtelä;2023;03;27;18:00;87;-3.5;2.3;54.5
Sodankylä Tähtelä;2023;03;27;19:00;87;-3.9;2.3;48.2
Sodankylä Tähtelä;2023;03;27;20:00;87;-5.2;1.7;51.1
Sodankylä Tähtelä;2023;03;27;21:00;87;-6.7;1.7;57.8
Sodankylä Tähtelä;2023;03;27;22:00;86.7;-10.1;1.1;65.9
Sodankylä Tähtelä;2023;03;27;23:00;86.6;-13.9;1.6;72.4
Sodankylä Tähtelä;2023;03;28;00:00;87;-16.9;1.6;77
Sodankylä Tähtelä;2023;03;28;01:00;87;-19.1;1.8;76.8
Sodankylä Tähtelä;2023;03;28;02:00;87;-20.4;2.1;78.9
Sodankylä Tähtelä;2023;03;28;03:00;87;-21.7;2.4;77.6
Sodankylä Tähtelä;2023;03;28;04:00;87;-22.7;1.5;78.1
Sodankylä Tähtelä;2023;03;28;05:00;87;-23.4;1.8;77.1
Sodankylä Tähtelä;2023;03;28;06:00;87;-23.9;1.9;77.7
Sodankylä Tähtelä;2023;03;28;07:00;87;-23.7;1.8;77.4
Sodankylä Tähtelä;2023;03;28;08:00;87;-24.1;1.6;76.5
Sodankylä Tähtelä;2023;03;28;09:00;86.9;-21.6;1.5;77.1
Sodankylä Tähtelä;2023;03;28;10:00;86.8;-15.7;1.1;79.9
Sodankylä Tähtelä;2023;03;28;11:00;86.5;-11;0.7;74.2
Sodankylä Tähtelä;2023;03;28;12:00;86;-7.6;0.8;63.3
Sodankylä Tähtelä;2023;03;28;13:00;86;-6.1;1.3;63.7
Sodankylä Tähtelä;2023;03;28;14:00;86.3;-4.6;1.8;56.3
Sodankylä Tähtelä;2023;03;28;15:00;86;-3.8;1.8;50.8
Sodankylä Tähtelä;2023;03;28;16:00;86.3;-3.7;2.4;48.9
Sodankylä Tähtelä;2023;03;28;17:00;86.9;-4;2.3;49.5
Sodankylä Tähtelä;2023;03;28;18:00;87;-4.3;2.4;50
Sodankylä Tähtelä;2023;03;28;19:00;87;-4.8;2.2;51.1
Sodankylä Tähtelä;2023;03;28;20:00;86.3;-6;2.1;52.8
Sodankylä Tähtelä;2023;03;28;21:00;86;-9;1.8;57.8
Sodankylä Tähtelä;2023;03;28;22:00;86;-12.4;1.4;65.8
Sodankylä Tähtelä;2023;03;28;23:00;86.1;-14.3;1.6;72.2
Sodankylä Tähtelä;2023;03;29;00:00;87;-14.3;1.4;75.9
Sodankylä Tähtelä;2023;03;29;01:00;86.3;-14.2;1;76.4
Sodankylä Tähtelä;2023;03;29;02:00;86.6;-13.8;1.4;77
Sodankylä Tähtelä;2023;03;29;03:00;86.1;-13.8;1.6;77.6
Sodankylä Tähtelä;2023;03;29;04:00;87;-13.3;1.9;80.1
Sodankylä Tähtelä;2023;03;29;05:00;86.3;-11.9;1.6;77.7
Sodankylä Tähtelä;2023;03;29;06:00;86.9;-10.6;2;72.4
Sodankylä Tähtelä;2023;03;29;07:00;86.1;-10;1.6;71.1
Sodankylä Tähtelä;2023;03;29;08:00;86;-9.5;1.9;77.4
Sodankylä Tähtelä;2023;03;29;09:00;86.2;-8.9;2.5;84.9
Sodankylä Tähtelä;2023;03;29;10:00;87;-8.4;3.5;87.7
Sodankylä Tähtelä;2023;03;29;11:00;87.9;-7.8;4.5;88.5
Sodankylä Tähtelä;2023;03;29;12:00;88.9;-7.4;5;88.2
Sodankylä Tähtelä;2023;03;29;13:00;89.6;-7.2;5.4;89.9
Sodankylä Tähtelä;2023;03;29;14:00;91.2;-6.6;5.2;88.7
Sodankylä Tähtelä;2023;03;29;15:00;92;-6.1;4.7;86
Sodankylä Tähtelä;2023;03;29;16:00;92.1;-5.7;3.7;84.3
Sodankylä Tähtelä;2023;03;29;17:00;92;-5.3;2.7;83.8
Sodankylä Tähtelä;2023;03;29;18:00;92.9;-5;2.4;83.6
Sodankylä Tähtelä;2023;03;29;19:00;92.3;-5.1;1.5;83.7
Sodankylä Tähtelä;2023;03;29;20:00;92.4;-5.5;1.1;87.2
Sodankylä Tähtelä;2023;03;29;21:00;93.5;-6.1;1.1;89
Sodankylä Tähtelä;2023;03;29;22:00;93.8;-6.7;1.1;91
Sodankylä Tähtelä;2023;03;29;23:00;93;-7.1;0.8;90.7
Sodankylä Tähtelä;2023;03;30;00:00;93;-8;0.8;89.2
Sodankylä Tähtelä;2023;03;30;01:00;93.2;-8.3;0.9;90.2
Sodankylä Tähtelä;2023;03;30;02:00;93.8;-8.4;0.9;90.3
Sodankylä Tähtelä;2023;03;30;03:00;93.8;-8.3;0.8;90.7
Sodankylä Tähtelä;2023;03;30;04:00;93.4;-8.3;1;90.4
Sodankylä Tähtelä;2023;03;30;05:00;94.4;-8.3;0.9;91
Sodankylä Tähtelä;2023;03;30;06:00;94.3;-8.1;1.1;91.9
Sodankylä Tähtelä;2023;03;30;07:00;94;-8;1.1;90.7
Sodankylä Tähtelä;2023;03;30;08:00;94.5;-8.1;1.2;89.7
Sodankylä Tähtelä;2023;03;30;09:00;95.1;-7.6;1.5;89.2
Sodankylä Tähtelä;2023;03;30;10:00;95.4;-6.7;1.5;86.9
Sodankylä Tähtelä;2023;03;30;11:00;97;-6.2;2.1;85.2
Sodankylä Tähtelä;2023;03;30;12:00;96.6;-5.9;2.6;83.3
Sodankylä Tähtelä;2023;03;30;13:00;96.6;-5.7;2.7;82.6
Sodankylä Tähtelä;2023;03;30;14:00;97.3;-5.5;2.9;81.8
Sodankylä Tähtelä;2023;03;30;15:00;97.6;-5.1;2.2;79.7
Sodankylä Tähtelä;2023;03;30;16:00;98;-5.2;3.2;77.5
Sodankylä Tähtelä;2023;03;30;17:00;97.4;-6;3.7;75.9
Sodankylä Tähtelä;2023;03;30;18:00;96.8;-6.7;3.6;77.5
