Year,m,d,Time,Time zone,Global radiation (W/m2),Long wave solar radiation (W/m2),Long wave outgoing solar radiation (W/m2),Reflected radiation (W/m2)
2023,1,21,21:00,UTC,-1,254.7,260.6,-0.1
2023,1,21,22:00,UTC,-0.4,248.3,263.7,-0.2
2023,1,21,23:00,UTC,-0.9,249,270.2,-0.3
2023,1,22,00:00,UTC,-0.4,254.9,275,-0.1
2023,1,22,01:00,UTC,-0.5,273.1,283.6,-0.2
2023,1,22,02:00,UTC,-0.2,261.9,283.9,-0.3
2023,1,22,03:00,UTC,-0.8,276.9,291,-0.2
2023,1,22,04:00,UTC,-0.4,293.9,297.8,-0.3
2023,1,22,05:00,UTC,0.1,297.1,300.4,-0.3
2023,1,22,06:00,UTC,-0.6,297.4,301.6,-0.1
2023,1,22,07:00,UTC,-0.4,299.5,303.6,0
2023,1,22,08:00,UTC,5.4,260.1,298.9,4.5
2023,1,22,09:00,UTC,20.5,284.1,300.5,16.3
2023,1,22,10:00,UTC,30.9,297.2,304.3,24.5
2023,1,22,11:00,UTC,46.6,295.3,304.8,35
2023,1,22,12:00,UTC,19.8,296,303.6,15.8
2023,1,22,13:00,UTC,2.8,297.6,303.1,2.5
2023,1,22,14:00,UTC,-0.4,295.7,302.9,-0.2
2023,1,22,15:00,UTC,-1.2,290.6,302.3,-0.2
2023,1,22,16:00,UTC,-0.5,290.1,302.2,-0.1
2023,1,22,17:00,UTC,-1.1,273.9,299.1,-0.1
2023,1,22,18:00,UTC,-1.3,267.1,295.2,0
2023,1,22,19:00,UTC,-0.8,271.5,295.9,-0.1
2023,1,22,20:00,UTC,-0.5,289.3,299.4,-0.1
2023,1,22,21:00,UTC,-1.1,287.9,298.9,0
2023,1,22,22:00,UTC,-0.3,292.8,298.8,0.1
2023,1,22,23:00,UTC,-1.3,290.5,297.5,0.2
2023,1,23,00:00,UTC,-1.6,288.6,295.5,-0.1
2023,1,23,01:00,UTC,-0.7,289,295.3,-0.1
2023,1,23,02:00,UTC,-1.5,290.3,296.2,-0.2
2023,1,23,03:00,UTC,-0.3,290.4,296.6,-0.2
2023,1,23,04:00,UTC,-0.9,288.1,296.8,0
2023,1,23,05:00,UTC,-1.2,289.9,297.3,0
2023,1,23,06:00,UTC,-0.9,278.5,295.4,-0.1
2023,1,23,07:00,UTC,-0.3,286.3,296.6,0.4
2023,1,23,08:00,UTC,4.1,274.6,294.7,3.9
2023,1,23,09:00,UTC,12.2,268.9,295,9.4
2023,1,23,10:00,UTC,20,260.2,293.1,16.1
2023,1,23,11:00,UTC,22.1,238.9,291,17.5
2023,1,23,12:00,UTC,13.7,231.3,288.7,11
2023,1,23,13:00,UTC,1.7,228.8,287.9,2.7
2023,1,23,14:00,UTC,-1.6,236.3,289.3,0
2023,1,23,15:00,UTC,-0.9,258.8,293,-0.2
2023,1,23,16:00,UTC,-2.6,237.5,292.8,-0.3
2023,1,23,17:00,UTC,-2,234.7,291.9,-0.4
2023,1,23,18:00,UTC,-1.5,260.6,294.4,-0.2
2023,1,23,19:00,UTC,-1.2,289.5,302.6,-0.2
2023,1,23,20:00,UTC,-1.2,248.6,298.8,-0.3
2023,1,23,21:00,UTC,-1.1,293.9,306.1,-0.1
2023,1,23,22:00,UTC,-1.2,302.6,307.5,-0.1
2023,1,23,23:00,UTC,-0.8,304.2,308.5,-0.2
2023,1,24,00:00,UTC,-0.3,305,308.8,-0.2
2023,1,24,01:00,UTC,-0.2,305.6,309.4,-0.1
2023,1,24,02:00,UTC,-0.5,305.7,309.6,-0.1
2023,1,24,03:00,UTC,-0.8,296.9,309.2,-0.2
2023,1,24,04:00,UTC,-0.7,296.7,307.7,-0.1
2023,1,24,05:00,UTC,-1.5,248.5,290.3,-0.3
2023,1,24,06:00,UTC,-2,212.6,282.7,-0.4
2023,1,24,07:00,UTC,-2.1,210.7,269.4,-0.2
2023,1,24,08:00,UTC,6.4,209.2,263.4,5.7
2023,1,24,09:00,UTC,29,208.8,268,14.8
2023,1,24,10:00,UTC,49.1,209.3,274.9,18.8
2023,1,24,11:00,UTC,28.1,208.3,267.6,15.7
2023,1,24,12:00,UTC,14.3,209.4,270.6,9.8
2023,1,24,13:00,UTC,3,208.5,269.6,3.3
2023,1,24,14:00,UTC,-1.6,209.5,264.7,-0.4
2023,1,24,15:00,UTC,-1.8,213.6,267.5,-0.4
2023,1,24,16:00,UTC,-2.1,213,252.3,-0.3
2023,1,24,17:00,UTC,-1.1,244.7,265.7,-0.3
2023,1,24,18:00,UTC,-0.7,250.7,270,-0.4
2023,1,24,19:00,UTC,-0.7,252.8,276.6,0
2023,1,24,20:00,UTC,-1,254.6,277.4,-0.2
2023,1,24,21:00,UTC,-1,254.2,280.3,-0.1
2023,1,24,22:00,UTC,-0.6,261.8,282.4,-0.2
2023,1,24,23:00,UTC,-0.5,280.9,287.6,-0.2
2023,1,25,00:00,UTC,0.1,292.5,294.1,-0.4
2023,1,25,01:00,UTC,-0.4,297.3,298.4,-0.3
2023,1,25,02:00,UTC,-0.2,294.4,300.2,-0.2
2023,1,25,03:00,UTC,-0.8,304.8,309.8,0.1
2023,1,25,04:00,UTC,-1.1,308.1,313.7,-0.1
2023,1,25,05:00,UTC,-0.7,311.2,312.2,0.2
2023,1,25,06:00,UTC,-0.7,314.3,315.9,-0.1
2023,1,25,07:00,UTC,-0.6,312.5,315.5,-0.1
2023,1,25,08:00,UTC,3,311,315.5,3.1
2023,1,25,09:00,UTC,6.1,309.4,315.2,5
2023,1,25,10:00,UTC,12.1,310.7,315.4,9.7
2023,1,25,11:00,UTC,24.3,309.9,315.4,18.9
2023,1,25,12:00,UTC,11.4,304.9,314.7,8.8
2023,1,25,13:00,UTC,1.6,254.1,291,2.4
2023,1,25,14:00,UTC,-1.5,264,284.4,-0.2
2023,1,25,15:00,UTC,-1.5,248.3,275.9,-0.5
2023,1,25,16:00,UTC,-1.3,243.1,278.5,-0.2
2023,1,25,17:00,UTC,-1.4,221,264.3,-0.1
2023,1,25,18:00,UTC,-1.7,215.8,256.3,-0.3
2023,1,25,19:00,UTC,-2.2,215.1,254.5,-0.2
2023,1,25,20:00,UTC,-1.8,204.8,247.9,-0.3
2023,1,25,21:00,UTC,-1.8,201.9,249.9,-0.3
2023,1,25,22:00,UTC,-1.5,202.4,252.9,-0.2
2023,1,25,23:00,UTC,-2.3,205.3,248.7,-0.7
2023,1,26,00:00,UTC,-1.6,208.2,258.8,-0.4
2023,1,26,01:00,UTC,-1.5,206.7,260.1,-0.1
2023,1,26,02:00,UTC,-1.3,204.5,255,-0.2
2023,1,26,03:00,UTC,-0.9,226.1,263.9,-0.3
2023,1,26,04:00,UTC,-1.4,201.4,245.4,-0.3
2023,1,26,05:00,UTC,-1.6,202.9,241.3,-0.3
2023,1,26,06:00,UTC,-1.1,205.2,238,-0.2
2023,1,26,07:00,UTC,-0.7,202.5,231.1,0.2
2023,1,26,08:00,UTC,6.7,200.4,226.6,5.3
2023,1,26,09:00,UTC,39,222,228.5,17.8
2023,1,26,10:00,UTC,45.6,204.5,227.2,18.3
2023,1,26,11:00,UTC,56.9,206.7,228.2,18.6
2023,1,26,12:00,UTC,17.6,207.6,232.7,13.2
2023,1,26,13:00,UTC,5.2,201.3,236.3,4
2023,1,26,14:00,UTC,-1.4,202.2,236.2,-0.5
2023,1,26,15:00,UTC,-1.1,202.2,242.5,-0.4
2023,1,26,16:00,UTC,-1.3,201.5,246.7,-0.6
2023,1,26,17:00,UTC,-1.8,199.9,248.9,-0.4
2023,1,26,18:00,UTC,-1.7,199.7,242.1,-0.3
2023,1,26,19:00,UTC,-1.5,199.5,240.7,-0.5
2023,1,26,20:00,UTC,-1.6,200.6,245.5,-0.4
2023,1,26,21:00,UTC,-2.1,206.5,246,-0.3
2023,1,26,22:00,UTC,-1.9,201.6,250.9,-0.2
2023,1,26,23:00,UTC,-1.8,204.7,257.7,-0.3
2023,1,27,00:00,UTC,-1.6,204.8,255.3,-0.2
2023,1,27,01:00,UTC,-1.8,205,248.9,-0.4
2023,1,27,02:00,UTC,-1.3,209.3,244.8,-0.1
2023,1,27,03:00,UTC,-0.8,266.4,270,-0.4
2023,1,27,04:00,UTC,-1.2,244.4,268.7,-0.1
2023,1,27,05:00,UTC,-0.7,260.8,271.7,-0.2
2023,1,27,06:00,UTC,-0.4,259.3,274.1,0
2023,1,27,07:00,UTC,-0.3,262.8,278.3,0.5
2023,1,27,08:00,UTC,7.2,236.9,274.5,5.5
2023,1,27,09:00,UTC,35.4,227.7,259.1,21.2
2023,1,27,10:00,UTC,35.7,220,255.5,25
2023,1,27,11:00,UTC,33.3,226.1,258.7,24
2023,1,27,12:00,UTC,17.5,243.2,263.8,12.9
2023,1,27,13:00,UTC,2.5,226.9,258.4,2.9
2023,1,27,14:00,UTC,-0.9,252.4,269.6,-0.1
2023,1,27,15:00,UTC,-1.1,272.4,274.8,-0.1
2023,1,27,16:00,UTC,-0.7,276,278.9,0
2023,1,27,17:00,UTC,-0.6,282.2,282.1,-0.3
2023,1,27,18:00,UTC,0.1,291.1,288.9,0
2023,1,27,19:00,UTC,-1.4,293.4,293.4,0
2023,1,27,20:00,UTC,-0.6,290,296.5,-0.2
2023,1,27,21:00,UTC,-0.9,293.3,301.2,-0.1
2023,1,27,22:00,UTC,-0.4,297.7,303.7,0
2023,1,27,23:00,UTC,-1.4,267.8,301.5,0.1
2023,1,28,00:00,UTC,-1.5,271.4,299,-0.2
2023,1,28,01:00,UTC,-1.9,276.5,299.3,-0.2
2023,1,28,02:00,UTC,-1.5,265.6,303,-0.1
2023,1,28,03:00,UTC,-0.9,305.4,309,-0.1
2023,1,28,04:00,UTC,-0.4,303.6,308.1,-0.1
2023,1,28,05:00,UTC,-0.2,302,308.7,-0.1
2023,1,28,06:00,UTC,-1.3,300.4,309.1,-0.1
2023,1,28,07:00,UTC,-0.3,307.6,309.9,-0.1
2023,1,28,08:00,UTC,1.9,309.3,310,2.3
2023,1,28,09:00,UTC,11.4,309.8,310.7,9.9
2023,1,28,10:00,UTC,18.3,311.5,312.4,14.6
2023,1,28,11:00,UTC,17.2,311.3,313.1,14.3
2023,1,28,12:00,UTC,16.7,305.1,312.3,13.7
2023,1,28,13:00,UTC,5.3,304.9,311.4,5.1
2023,1,28,14:00,UTC,-1.9,229.6,291.6,-0.2
2023,1,28,15:00,UTC,-2.3,221.3,286.8,-0.2
2023,1,28,16:00,UTC,-1.8,215.4,281,-0.1
2023,1,28,17:00,UTC,-2.2,213.6,271.2,-0.2
2023,1,28,18:00,UTC,-2.8,211.4,265,-0.4
2023,1,28,19:00,UTC,-1.5,212.8,267.4,-0.4
2023,1,28,20:00,UTC,-1.5,242.2,279.3,-0.2
2023,1,28,21:00,UTC,-2.1,208.1,258.2,-0.2
2023,1,28,22:00,UTC,-1.7,209.4,249.8,-0.4
2023,1,28,23:00,UTC,-0.9,212.3,252.6,-0.3
2023,1,29,00:00,UTC,-1.8,203.7,255.4,-0.4
2023,1,29,01:00,UTC,-2.5,202.8,254.6,-0.4
2023,1,29,02:00,UTC,-0.9,239.6,273.6,-0.2
2023,1,29,03:00,UTC,-0.7,286.4,286.5,-0.2
2023,1,29,04:00,UTC,-0.3,279.7,289.3,0
2023,1,29,05:00,UTC,-2.1,215.1,275.8,-0.3
2023,1,29,06:00,UTC,-1.3,212.9,267.2,-0.2
2023,1,29,07:00,UTC,-1.1,212,267.1,0.5
2023,1,29,08:00,UTC,15.3,224.5,263.7,10.7
2023,1,29,09:00,UTC,19.5,233.2,273.5,15.3
2023,1,29,10:00,UTC,24.8,254.9,281.6,19
2023,1,29,11:00,UTC,64.9,213,260.8,21.5
2023,1,29,12:00,UTC,48.7,212.4,252.1,15.2
2023,1,29,13:00,UTC,7,208.7,241.5,5.4
2023,1,29,14:00,UTC,-1.3,212.5,241.4,0.1
2023,1,29,15:00,UTC,-1.5,208.7,259.3,-0.3
2023,1,29,16:00,UTC,-1.4,206.5,262.9,-0.2
2023,1,29,17:00,UTC,-1.1,225.5,262.3,-0.1
2023,1,29,18:00,UTC,-1.2,232.6,264.2,-0.3
2023,1,29,19:00,UTC,-1,249.9,264.4,-0.2
2023,1,29,20:00,UTC,-0.2,279.4,281.1,-0.4
2023,1,29,21:00,UTC,-0.3,283.2,286.2,-0.1
2023,1,29,22:00,UTC,-0.8,287.1,288.9,-0.4
2023,1,29,23:00,UTC,-0.1,290,290.6,0
2023,1,30,00:00,UTC,-0.3,290.8,291.5,-0.1
2023,1,30,01:00,UTC,0,291,293,0
2023,1,30,02:00,UTC,-0.1,291.5,294.3,-0.1
2023,1,30,03:00,UTC,0.1,291.9,294.9,0.3
2023,1,30,04:00,UTC,-0.3,291.3,294.7,0
2023,1,30,05:00,UTC,0,287.4,294,0
2023,1,30,06:00,UTC,-0.7,285.7,293.2,-0.1
2023,1,30,07:00,UTC,0.2,286.5,292.9,0.4
2023,1,30,08:00,UTC,5.1,285.9,292.2,4.5
2023,1,30,09:00,UTC,31.1,280,291.5,24.2
2023,1,30,10:00,UTC,30.5,282.8,292.4,24.6
2023,1,30,11:00,UTC,89,276.9,293.4,67.9
2023,1,30,12:00,UTC,29.8,275.1,291.2,23.1
2023,1,30,13:00,UTC,7.7,255,284.7,6.9
2023,1,30,14:00,UTC,-0.6,274.1,288,0.5
2023,1,30,15:00,UTC,-0.4,281.8,288.3,-0.5
2023,1,30,16:00,UTC,-0.7,277.2,286.5,0.1
2023,1,30,17:00,UTC,-0.3,281.1,286.7,0
2023,1,30,18:00,UTC,-0.8,277.7,285.4,-0.1
2023,1,30,19:00,UTC,-0.1,277,283.1,-0.4
2023,1,30,20:00,UTC,0,274.1,281,-0.3
2023,1,30,21:00,UTC,-0.5,269.3,280.2,-0.1
2023,1,30,22:00,UTC,-0.4,268,278.9,-0.2
2023,1,30,23:00,UTC,-0.8,268.1,283.4,-0.2
2023,1,31,00:00,UTC,-1.1,272.8,282.6,-0.2
2023,1,31,01:00,UTC,-0.8,263.6,281.2,-0.3
2023,1,31,02:00,UTC,-1,283.5,287.2,-0.2
2023,1,31,03:00,UTC,-0.5,284.8,291.1,-0.2
2023,1,31,04:00,UTC,-0.5,283.6,291.4,-0.2
2023,1,31,05:00,UTC,-0.8,283.6,291.4,-0.3
2023,1,31,06:00,UTC,-0.9,282.2,291.1,-0.2
2023,1,31,07:00,UTC,0.9,282.9,291.8,0.5
2023,1,31,08:00,UTC,9.1,281.3,291.2,7
2023,1,31,09:00,UTC,23.5,281,292.4,18.8
2023,1,31,10:00,UTC,42.3,275,291.8,33
2023,1,31,11:00,UTC,38.8,271.4,289.3,29.7
2023,1,31,12:00,UTC,23.5,276.7,289.2,18
2023,1,31,13:00,UTC,12.7,278.4,288.5,8.8
2023,1,31,14:00,UTC,0.4,255.9,276.8,0.6
2023,1,31,15:00,UTC,-0.3,280.6,285.5,-0.2
2023,1,31,16:00,UTC,-0.4,279.6,285.6,-0.1
2023,1,31,17:00,UTC,0.1,271.6,283.9,-0.1
2023,1,31,18:00,UTC,-0.5,243.1,273,-0.2
2023,1,31,19:00,UTC,-0.5,275.4,279.5,-0.2
2023,1,31,20:00,UTC,-0.7,265.4,277.2,-0.1
2023,1,31,21:00,UTC,-0.5,239.7,259.4,-0.2
2023,1,31,22:00,UTC,0,282.3,279.4,-0.2
2023,1,31,23:00,UTC,0.1,285,285.3,-0.4
2023,2,1,00:00,UTC,-0.6,275.2,283.3,-0.1
2023,2,1,01:00,UTC,-0.9,256.4,277.6,-0.2
2023,2,1,02:00,UTC,-0.7,258.7,276.1,-0.4
2023,2,1,03:00,UTC,-0.9,247.7,270.9,-0.3
2023,2,1,04:00,UTC,-0.9,236.7,264.3,-0.3
2023,2,1,05:00,UTC,-0.5,254.8,267.9,-0.3
2023,2,1,06:00,UTC,-0.8,267.4,274.9,-0.2
2023,2,1,07:00,UTC,1.3,259.8,272.4,0.7
2023,2,1,08:00,UTC,13.7,255.1,275.1,10.8
2023,2,1,09:00,UTC,28.6,244.4,264.7,21.9
2023,2,1,10:00,UTC,42.8,270.7,280.2,31.2
2023,2,1,11:00,UTC,31.9,286.9,290.4,25.2
2023,2,1,12:00,UTC,25.2,284.5,291.1,20.3
2023,2,1,13:00,UTC,7.3,291.9,294.6,5.9
2023,2,1,14:00,UTC,0.3,287.2,295,0.5
2023,2,1,15:00,UTC,-0.5,294.2,297.3,-0.2
2023,2,1,16:00,UTC,-0.8,293,300,-0.2
2023,2,1,17:00,UTC,-0.7,293.1,299.7,-0.1
2023,2,1,18:00,UTC,-0.7,293.2,300,-0.1
2023,2,1,19:00,UTC,-0.5,283.8,296.9,0
2023,2,1,20:00,UTC,-0.9,288.2,296.9,-0.2
2023,2,1,21:00,UTC,-0.1,284.4,295.6,-0.2
2023,2,1,22:00,UTC,-0.7,287.8,296.4,-0.1
2023,2,1,23:00,UTC,-0.1,292.3,297.1,-0.4
2023,2,2,00:00,UTC,-1,281.3,296.3,-0.2
2023,2,2,01:00,UTC,-0.8,269.2,289.8,-0.3
2023,2,2,02:00,UTC,-0.9,269.4,289.7,-0.1
2023,2,2,03:00,UTC,-0.3,281.8,292.7,0
2023,2,2,04:00,UTC,-0.3,277.5,291.2,-0.3
2023,2,2,05:00,UTC,-0.8,259.9,283.8,-0.1
2023,2,2,06:00,UTC,-2.4,214.1,263.9,-0.5
2023,2,2,07:00,UTC,-0.2,210.8,250.1,0.6
2023,2,2,08:00,UTC,14.6,203.9,248.9,11.4
2023,2,2,09:00,UTC,33.2,250.8,272.2,25.4
2023,2,2,10:00,UTC,33.9,203,255.7,26.1
2023,2,2,11:00,UTC,31.1,202.6,246.8,23.4
2023,2,2,12:00,UTC,50.5,202.4,242.9,23.9
2023,2,2,13:00,UTC,21.7,201.2,242,14
2023,2,2,14:00,UTC,0.9,198.8,237.5,1
2023,2,2,15:00,UTC,-1.4,199.6,235,-0.2
2023,2,2,16:00,UTC,-1.2,197.6,226.3,-0.5
2023,2,2,17:00,UTC,-1.4,198.1,226.5,-0.4
2023,2,2,18:00,UTC,-1.8,190.8,221.9,-0.4
2023,2,2,19:00,UTC,-0.7,190.2,219.1,-0.3
2023,2,2,20:00,UTC,-2,188.3,214.1,-0.4
2023,2,2,21:00,UTC,-0.8,187.1,211.8,-0.3
2023,2,2,22:00,UTC,-1.6,186.6,211.6,-0.4
2023,2,2,23:00,UTC,-1.8,185.6,209.8,-0.3
2023,2,3,00:00,UTC,-0.9,184.8,205.9,-0.3
2023,2,3,01:00,UTC,-1.2,183.4,202.9,-0.3
2023,2,3,02:00,UTC,-1.2,181.5,202,-0.2
2023,2,3,03:00,UTC,-1.8,179.9,201.7,-0.3
2023,2,3,04:00,UTC,-0.5,183.1,201.8,-0.2
2023,2,3,05:00,UTC,-0.9,209,212.1,-0.2
2023,2,3,06:00,UTC,-0.9,201,213.2,-0.3
2023,2,3,07:00,UTC,1.1,202.4,214.1,1.5
2023,2,3,08:00,UTC,18.6,180,207.7,12
2023,2,3,09:00,UTC,70.3,180.6,207.4,25.5
2023,2,3,10:00,UTC,106.9,178,209.2,26.8
2023,2,3,11:00,UTC,71,190,216.5,38.9
2023,2,3,12:00,UTC,41.7,207.1,222.1,28.9
2023,2,3,13:00,UTC,22.6,182.1,211.3,12.2
2023,2,3,14:00,UTC,1,210.6,218.3,1.2
2023,2,3,15:00,UTC,-1.3,209.1,223.1,-0.1
2023,2,3,16:00,UTC,-1.3,196.1,217.2,-0.3
2023,2,3,17:00,UTC,-1.5,205.2,219.9,-0.3
2023,2,3,18:00,UTC,-0.7,212.9,222.6,-0.1
2023,2,3,19:00,UTC,-1.4,200,219.1,-0.3
2023,2,3,20:00,UTC,-1.1,184.2,213.1,-0.3
2023,2,3,21:00,UTC,-1.2,181.2,205.8,-0.2
2023,2,3,22:00,UTC,-0.8,197.4,207.4,-0.2
2023,2,3,23:00,UTC,-1.2,194.3,207.1,-0.1
2023,2,4,00:00,UTC,-0.3,200.9,212.2,-0.3
2023,2,4,01:00,UTC,-0.6,203.5,210.6,-0.2
2023,2,4,02:00,UTC,-1,215,219.3,-0.1
2023,2,4,03:00,UTC,-0.5,197.2,207,-0.1
2023,2,4,04:00,UTC,-0.7,191.9,207.6,-0.2
2023,2,4,05:00,UTC,-1.1,188.5,204.6,-0.1
2023,2,4,06:00,UTC,-1.8,175.4,198.7,-0.3
2023,2,4,07:00,UTC,3.7,179.6,198.6,2.8
2023,2,4,08:00,UTC,18.6,180.7,206.4,14.2
2023,2,4,09:00,UTC,62.9,190.1,215.3,43.1
2023,2,4,10:00,UTC,40.5,229.8,233.8,31.7
2023,2,4,11:00,UTC,64.7,191.5,223.2,42.2
2023,2,4,12:00,UTC,33,185.4,219.2,23.9
2023,2,4,13:00,UTC,16,189.5,220.9,12.4
2023,2,4,14:00,UTC,0.6,196.5,215.2,0.8
2023,2,4,15:00,UTC,-0.6,198.1,219,-0.3
2023,2,4,16:00,UTC,-1.5,198.5,218.5,-0.5
2023,2,4,17:00,UTC,-0.4,210,224.8,-0.4
2023,2,4,18:00,UTC,-0.8,200,219.3,-0.3
2023,2,4,19:00,UTC,-1,201.5,220.7,-0.5
2023,2,4,20:00,UTC,-1,195.2,219.6,-0.5
2023,2,4,21:00,UTC,-1.9,192.7,219.6,-0.3
2023,2,4,22:00,UTC,-1.3,191.2,213.7,-0.3
2023,2,4,23:00,UTC,-1.7,189.9,207.8,-0.2
2023,2,5,00:00,UTC,-1.5,190.6,207,-0.3
2023,2,5,01:00,UTC,-1.3,191.2,206.7,-0.2
2023,2,5,02:00,UTC,-1.4,186.9,204.9,-0.3
2023,2,5,03:00,UTC,-1.1,187.4,207.6,-0.2
2023,2,5,04:00,UTC,-1.2,209.6,215.8,-0.2
2023,2,5,05:00,UTC,-0.8,234.7,228.7,-0.2
2023,2,5,06:00,UTC,-0.4,232.2,229.7,-0.1
2023,2,5,07:00,UTC,6.7,247.9,241.8,5.1
2023,2,5,08:00,UTC,13.3,251,246.9,11.1
2023,2,5,09:00,UTC,29.8,252.9,251.2,23.6
2023,2,5,10:00,UTC,43,257.9,256.9,33.3
2023,2,5,11:00,UTC,42.6,261.7,261.9,33.7
2023,2,5,12:00,UTC,20.9,263.5,264.6,17.2
2023,2,5,13:00,UTC,10.6,265.9,266.4,8.5
2023,2,5,14:00,UTC,0.6,266.2,266.9,0.7
2023,2,5,15:00,UTC,-0.4,268.1,268.1,-0.1
2023,2,5,16:00,UTC,-0.2,269.1,269.5,-0.2
2023,2,5,17:00,UTC,0.2,273.4,271.5,0
2023,2,5,18:00,UTC,-0.5,271.2,271.1,-0.4
2023,2,5,19:00,UTC,-0.4,260.5,266.9,-0.1
2023,2,5,20:00,UTC,-0.2,256.5,264,-0.3
2023,2,5,21:00,UTC,0.6,275.5,270.2,-0.2
2023,2,5,22:00,UTC,-1.6,223.1,255.5,-0.2
2023,2,5,23:00,UTC,-0.8,248.3,256.2,-0.1
2023,2,6,00:00,UTC,-1.3,234.1,246.1,-0.4
2023,2,6,01:00,UTC,-1.8,206.5,233.3,-0.3
2023,2,6,02:00,UTC,-1,206.8,228.1,-0.2
2023,2,6,03:00,UTC,-1.2,208.2,226.1,-0.1
2023,2,6,04:00,UTC,-1.8,206.9,224.5,-0.2
2023,2,6,05:00,UTC,-2.1,203.8,220.7,-0.4
2023,2,6,06:00,UTC,-1.2,207.4,220.7,-0.3
2023,2,6,07:00,UTC,6,205.8,219.9,4.7
2023,2,6,08:00,UTC,35,214.4,224.6,21.6
2023,2,6,09:00,UTC,108,220.8,230.3,56
2023,2,6,10:00,UTC,63.2,242.8,244.5,48.6
2023,2,6,11:00,UTC,53.5,246.8,250.8,40.8
2023,2,6,12:00,UTC,47.1,246.4,258.4,35.6
2023,2,6,13:00,UTC,14,260.8,270.4,10.6
2023,2,6,14:00,UTC,1.6,269.9,277.7,1.3
2023,2,6,15:00,UTC,-0.2,283.1,285,-0.2
2023,2,6,16:00,UTC,-0.7,279.6,285.8,0
2023,2,6,17:00,UTC,-0.5,288.4,290.6,-0.1
2023,2,6,18:00,UTC,-0.2,299.9,293.2,-0.1
2023,2,6,19:00,UTC,-0.5,297.6,296.9,-0.3
2023,2,6,20:00,UTC,-1.5,299.1,298.1,0
2023,2,6,21:00,UTC,-0.3,301,297.3,0
2023,2,6,22:00,UTC,-1.5,298,295.9,-0.2
2023,2,6,23:00,UTC,-0.7,302.2,300.4,-0.3
2023,2,7,00:00,UTC,-1,305,305.6,-0.2
2023,2,7,01:00,UTC,-1.2,304.4,307.3,-0.1
2023,2,7,02:00,UTC,-1,301.3,305.7,-0.3
2023,2,7,03:00,UTC,-0.9,295.7,306.2,-0.3
2023,2,7,04:00,UTC,-0.8,306.2,309.1,-0.1
2023,2,7,05:00,UTC,-0.5,303.8,310.9,-0.1
2023,2,7,06:00,UTC,-1.3,260,305.1,0
2023,2,7,07:00,UTC,2.5,299.8,308.8,2.6
2023,2,7,08:00,UTC,33.2,260.3,305.4,24.6
2023,2,7,09:00,UTC,62.4,251.3,307,44.9
2023,2,7,10:00,UTC,116,246.6,309.8,66.7
2023,2,7,11:00,UTC,98.5,254.2,309.5,63.9
2023,2,7,12:00,UTC,52.3,258.3,311.3,37.5
2023,2,7,13:00,UTC,19.1,259.4,311.3,14.8
2023,2,7,14:00,UTC,0.8,282.6,315.4,1.6
2023,2,7,15:00,UTC,-1.1,263.2,313,-0.1
2023,2,7,16:00,UTC,-1.6,268,312.5,-0.2
2023,2,7,17:00,UTC,-2.4,241.8,306.6,0
2023,2,7,18:00,UTC,-2.4,224.8,300.5,-0.2
2023,2,7,19:00,UTC,-2.3,222.3,294.5,0.1
2023,2,7,20:00,UTC,-2.3,228.6,298.2,0
2023,2,7,21:00,UTC,-2.4,231.1,296.8,0
2023,2,7,22:00,UTC,-2,228.6,295.6,-0.1
2023,2,7,23:00,UTC,-1.8,226,293.2,-0.3
2023,2,8,00:00,UTC,-1.9,224.8,288.2,-0.3
2023,2,8,01:00,UTC,-2.5,221,279.4,0
2023,2,8,02:00,UTC,-2.4,221.9,280.4,-0.4
2023,2,8,03:00,UTC,-2.4,217.7,277.5,-0.1
2023,2,8,04:00,UTC,-1.4,219,268.2,-0.1
2023,2,8,05:00,UTC,-2.2,219,265.2,-0.2
2023,2,8,06:00,UTC,-2.1,217.1,281.4,-0.1
2023,2,8,07:00,UTC,6.1,216.2,280.4,5.4
2023,2,8,08:00,UTC,35.2,222.4,284.4,23.3
2023,2,8,09:00,UTC,70.7,227.9,288.8,45
2023,2,8,10:00,UTC,93.3,233.3,291.8,63.2
2023,2,8,11:00,UTC,66.9,237,293.3,47.7
2023,2,8,12:00,UTC,51.4,251.9,296.8,37
2023,2,8,13:00,UTC,20.8,265,301.7,15.8
2023,2,8,14:00,UTC,1.6,275.1,305.1,1.7
2023,2,8,15:00,UTC,-1.6,270.8,306.1,-0.1
2023,2,8,16:00,UTC,-1.9,260.6,305,0.1
2023,2,8,17:00,UTC,-1.8,256.6,306,-0.2
2023,2,8,18:00,UTC,-1.3,267.8,309.6,-0.1
2023,2,8,19:00,UTC,-1.8,288.4,311.2,-0.1
2023,2,8,20:00,UTC,-0.8,303.7,312.2,0
2023,2,8,21:00,UTC,-0.4,293.8,310,-0.1
2023,2,8,22:00,UTC,-1.2,265.6,307.1,-0.1
2023,2,8,23:00,UTC,-1.3,275.3,308.3,0
2023,2,9,00:00,UTC,-1.2,293.4,310.8,0
2023,2,9,01:00,UTC,-1.4,289.4,310.9,-0.3
2023,2,9,02:00,UTC,-0.5,300.5,313.1,-0.1
2023,2,9,03:00,UTC,-1.5,301,313.4,0
2023,2,9,04:00,UTC,-1,298.2,311.5,0
2023,2,9,05:00,UTC,-1.4,301.1,313.8,0.2
2023,2,9,06:00,UTC,-1.2,303.1,314.9,-0.2
