Year,m,d,Time,Time zone,Diffuse radiation (W/m2),Direct solar radiation (W/m2),Global radiation (W/m2),Long wave solar radiation (W/m2),Long wave outgoing solar radiation (W/m2),Radiation balance (W/m2),Reflected radiation (W/m2),Sunshine duration (s),Ultraviolet irradiance (index)
2021,10,13,16:00,UTC,0,-,-2.4,237.9,304.3,-66.8,-2.1,0,-
2021,10,13,17:00,UTC,0.8,-,-2.2,242,303.6,-61.5,-2.3,0,-
2021,10,13,18:00,UTC,0.7,-,-2.6,234.6,298.4,-64.2,-2.2,0,-
2021,10,13,19:00,UTC,0.8,-,-1.2,279.9,303.2,-22.4,-2.1,0,-
2021,10,13,20:00,UTC,0.3,-,-2.1,265.5,302.1,-36.4,-2.3,0,-
2021,10,13,21:00,UTC,0,-,-3,259.9,300.8,-41.9,-2.1,0,-
2021,10,13,22:00,UTC,0.4,-,-3.5,241.5,298.4,-58.4,-2,0,-
2021,10,13,23:00,UTC,0.1,-,-3.6,238.2,295.2,-58.4,-2.2,0,-
2021,10,14,00:00,UTC,0.1,-,-3.1,259.9,299.6,-40.1,-2.7,0,-
2021,10,14,01:00,UTC,0,-,-3.3,239.9,296,-57,-2.3,0,-
2021,10,14,02:00,UTC,0,-,-3.2,243.8,296.8,-53.9,-2.4,0,-
2021,10,14,03:00,UTC,0.1,-,-3.1,265.4,297.5,-32.5,-2.7,0,-
2021,10,14,04:00,UTC,0,-,-3.4,232.5,293.5,-62,-2.4,0,-
2021,10,14,05:00,UTC,3.1,-,0.1,246.3,294.8,-45.7,-2.7,0,-
2021,10,14,06:00,UTC,36.3,-,32.7,259.2,303.3,-13.4,2,0,-
2021,10,14,07:00,UTC,36.7,-,36.5,304.4,311.6,27.5,1.9,0,-
2021,10,14,08:00,UTC,61,-,60.8,308.7,314.6,52.7,2.2,0,-
2021,10,14,09:00,UTC,63.3,-,62.7,314.5,318.7,57.4,1.2,0,-
2021,10,14,10:00,UTC,72.1,-,73.1,314.8,319.1,66.8,1.9,0,-
2021,10,14,11:00,UTC,29.4,-,28.2,315.3,318.3,26.2,-1,0,-
2021,10,14,12:00,UTC,39.2,-,38.3,314.4,318.2,36,-1.4,0,-
2021,10,14,13:00,UTC,16.3,-,14,315,317.1,14.6,-2.7,0,-
2021,10,14,14:00,UTC,6.3,-,4.5,315.9,318.1,6.3,-4,0,-
2021,10,14,15:00,UTC,1.9,-,-1.4,319.8,318.4,4.3,-4.3,0,-
2021,10,14,16:00,UTC,0.7,-,-2,320.1,319.8,2.7,-4.4,0,-
2021,10,14,17:00,UTC,1,-,-2,320.8,320.2,3,-4.5,0,-
2021,10,14,18:00,UTC,1.3,-,-2.5,320.4,319.8,2.6,-4.4,0,-
2021,10,14,19:00,UTC,1.1,-,-1.8,322.4,321.3,3.6,-4.3,0,-
2021,10,14,20:00,UTC,1.1,-,-1.8,326.3,323.9,5.7,-5.2,0,-
2021,10,14,21:00,UTC,1.1,-,-1.8,332,328,8,-5.8,0,-
2021,10,14,22:00,UTC,1.3,-,-2,333.6,330.7,5.7,-4.8,0,-
2021,10,14,23:00,UTC,2.1,-,-2.1,337.1,333.4,7.3,-5.8,0,-
2021,10,15,00:00,UTC,2,-,-2.2,338.5,335,6.2,-5,0,-
2021,10,15,01:00,UTC,2.7,-,-2.3,338.7,335.9,6.5,-6,0,-
2021,10,15,02:00,UTC,2.4,-,-2.6,339.3,336.3,5.5,-5,0,-
2021,10,15,03:00,UTC,2.4,-,-2.6,341.2,337.5,4.9,-3.7,0,-
2021,10,15,04:00,UTC,2.7,-,-2.3,341.9,338.3,5.2,-3.8,0,-
2021,10,15,05:00,UTC,2.4,-,-2.2,341.4,339.2,3.7,-3.7,0,-
2021,10,15,06:00,UTC,8.9,-,4.8,341.2,340.4,8.8,-3.3,0,-
2021,10,15,07:00,UTC,15.5,-,11.7,342.6,341.8,14.9,-2.4,0,-
2021,10,15,08:00,UTC,18.7,-,14.9,343.1,342.7,17.6,-2.3,0,-
2021,10,15,09:00,UTC,22.7,-,19.2,345.6,344.8,22,-2,0,-
2021,10,15,10:00,UTC,25.8,-,22.4,346.8,345.5,26.5,-2.9,0,-
2021,10,15,11:00,UTC,40.9,-,38,346.5,347.6,37.3,-0.4,0,-
2021,10,15,12:00,UTC,25.9,-,21.8,347,346.9,23.7,-1.8,0,-
2021,10,15,13:00,UTC,18.5,-,14.4,344.9,346.2,14.9,-1.7,0,-
2021,10,15,14:00,UTC,6.6,-,1.2,345.5,345.5,3.2,-2,0,-
2021,10,15,15:00,UTC,2.3,-,-3.9,343.2,343.5,0.2,-4.4,0,-
2021,10,15,16:00,UTC,1.2,-,-3.6,342.8,343.2,0.6,-4.5,0,-
2021,10,15,17:00,UTC,1.7,-,-3.1,342.2,342.6,1.1,-4.7,0,-
2021,10,15,18:00,UTC,1.8,-,-3.2,342.4,342.4,0.7,-3.9,0,-
2021,10,15,19:00,UTC,1.3,-,-3,342.3,342.3,1.3,-4.2,0,-
2021,10,15,20:00,UTC,1.9,-,-2.7,342.4,342.1,2,-4.4,0,-
2021,10,15,21:00,UTC,2.5,-,-3,342.1,342,1.3,-4.1,0,-
2021,10,15,22:00,UTC,2.3,-,-2.9,340.4,342,-0.6,-4,0,-
2021,10,15,23:00,UTC,2.3,-,-3.2,341.6,341.4,1.3,-4.3,0,-
2021,10,16,00:00,UTC,2.9,-,-3.2,340.4,341.2,-0.1,-3.8,0,-
2021,10,16,01:00,UTC,2,-,-2.8,340.1,340.8,0.5,-4,0,-
2021,10,16,02:00,UTC,2.3,-,-3,339,340.5,-1,-3.4,0,-
2021,10,16,03:00,UTC,2.5,-,-3.1,332.6,338.6,-5.7,-3.4,0,-
2021,10,16,04:00,UTC,2.3,-,-2.7,329.9,336.5,-5.8,-3.6,0,-
2021,10,16,05:00,UTC,2.1,-,-3.2,326.9,334.7,-7.6,-3.4,0,-
2021,10,16,06:00,UTC,12.4,-,5.9,327.7,334,2,-2.3,0,-
2021,10,16,07:00,UTC,35.7,-,30.9,331.3,336.1,26.5,-0.4,0,-
2021,10,16,08:00,UTC,32,-,27.7,334.6,339.5,23.5,-0.7,0,-
2021,10,16,09:00,UTC,57.8,-,54.2,334,341,46.2,0.9,0,-
2021,10,16,10:00,UTC,29.3,-,25.6,334.2,342.5,18.5,-1.1,0,-
2021,10,16,11:00,UTC,45.6,-,40.7,333.3,341.9,32.4,-0.4,0,-
2021,10,16,12:00,UTC,31.1,-,25.5,332.7,342.8,16.4,-0.9,0,-
2021,10,16,13:00,UTC,36,-,30.6,331.2,340.9,22,-1.1,0,-
2021,10,16,14:00,UTC,7.4,-,0.4,329.9,337.1,-4.7,-2.1,0,-
2021,10,16,15:00,UTC,2.4,-,-4.4,330,333.7,-5.2,-2.9,0,-
2021,10,16,16:00,UTC,1.6,-,-6.5,332.4,334.1,-5.7,-2.5,0,-
2021,10,16,17:00,UTC,2.2,-,-3.9,330.7,335.2,-5,-3.4,0,-
2021,10,16,18:00,UTC,2.7,-,-4,329.9,333.3,-3.1,-4.3,0,-
2021,10,16,19:00,UTC,2.3,-,-3.6,319.6,328.2,-8.2,-4,0,-
2021,10,16,20:00,UTC,0.2,-,-3.1,320.4,324.7,-3.4,-4,0,-
2021,10,16,21:00,UTC,1.4,-,-4.1,312.8,322.3,-9.7,-3.9,0,-
2021,10,16,22:00,UTC,1.8,-,-4,315.1,323.2,-7.7,-4.4,0,-
2021,10,16,23:00,UTC,1.6,-,-3.7,320.4,322.8,-1.3,-4.8,0,-
2021,10,17,00:00,UTC,1.8,-,-4.1,318.8,322.9,-3.7,-4.6,0,-
2021,10,17,01:00,UTC,1.7,-,-3.9,319,323,-2.8,-5,0,-
2021,10,17,02:00,UTC,1.8,-,-3.9,315.7,322.2,-4.9,-5.5,0,-
2021,10,17,03:00,UTC,1.6,-,-3.8,313,320.5,-6.7,-4.6,0,-
2021,10,17,04:00,UTC,1.3,-,-4.6,310,317.6,-8.2,-4,0,-
2021,10,17,05:00,UTC,1.9,-,-3.9,313.2,317.1,-4.2,-3.6,0,-
2021,10,17,06:00,UTC,13.1,-,7.4,316,317.8,8.2,-2.7,0,-
2021,10,17,07:00,UTC,21.9,-,18.4,316.7,320.4,16.4,-1.7,0,-
2021,10,17,08:00,UTC,93.8,-,90.8,314.1,325.7,76.3,2.8,0,-
2021,10,17,09:00,UTC,74.8,-,70.5,318.1,328.7,58.4,1.5,0,-
2021,10,17,10:00,UTC,96.9,-,91.9,322.9,331.9,80.5,2.5,0,-
2021,10,17,11:00,UTC,70.6,-,67.9,322.4,332.1,57.3,0.9,0,-
2021,10,17,12:00,UTC,62.3,-,58.3,323.3,332.7,48.6,0.3,0,-
2021,10,17,13:00,UTC,44.2,-,38.7,322.9,331.9,30.7,-1,0,-
2021,10,17,14:00,UTC,7.8,-,3.3,323.2,329.1,2.1,-4.7,0,-
2021,10,17,15:00,UTC,2.3,-,-2.3,305.7,325.5,-17.4,-4.7,0,-
2021,10,17,16:00,UTC,1.9,-,-3.1,315.8,325.3,-7.9,-4.6,0,-
2021,10,17,17:00,UTC,1.7,-,-3.5,317.6,324.5,-5.2,-5.2,0,-
2021,10,17,18:00,UTC,1,-,-3.1,318,323.7,-4,-4.7,0,-
2021,10,17,19:00,UTC,1,-,-3.1,314.9,323.8,-7.1,-4.9,0,-
2021,10,17,20:00,UTC,1.1,-,-3.7,313.4,323,-8,-5.2,0,-
2021,10,17,21:00,UTC,1,-,-3.4,313.7,323.3,-7.8,-5.2,0,-
2021,10,17,22:00,UTC,1.4,-,-3.5,315.4,322.9,-5.6,-5.3,0,-
2021,10,17,23:00,UTC,1.5,-,-3.3,308.7,322.4,-11.2,-5.7,0,-
2021,10,18,00:00,UTC,1.8,-,-2.5,316.2,322,-2.9,-5.4,0,-
2021,10,18,01:00,UTC,1.5,-,-1.8,311.8,321.1,-6,-5.2,0,-
2021,10,18,02:00,UTC,1.2,-,-1.2,291.7,318.1,-23.1,-4.6,0,-
2021,10,18,03:00,UTC,1.5,-,-1.2,295.1,317,-18.1,-4.9,0,-
2021,10,18,04:00,UTC,1.8,-,-1.2,272.5,314.4,-38,-5.1,0,-
2021,10,18,05:00,UTC,2.1,-,-1.1,268.6,313.6,-41,-5.1,0,-
2021,10,18,06:00,UTC,20.7,-,18.7,296.5,316.3,2.2,-3.3,0,-
2021,10,18,07:00,UTC,35.6,-,33.2,305.4,318.2,21.8,-1.4,0,-
2021,10,18,08:00,UTC,61.7,-,60.9,299,319.1,41.1,-0.3,0,-
2021,10,18,09:00,UTC,111.5,-,109.8,283.1,321.9,66.7,4.3,0,-
2021,10,18,10:00,UTC,147.2,-,144.8,296,327.2,105.6,7.9,0,-
2021,10,18,11:00,UTC,92.8,-,169.3,265,323,97.8,13.5,60,-
2021,10,18,12:00,UTC,77.5,-,88.3,240.6,318,6.5,4.4,0,-
2021,10,18,13:00,UTC,67.9,-,69.1,242.2,315.4,-7.5,3.3,0,-
2021,10,18,14:00,UTC,17.2,-,14,242,309.3,-50.7,-2.6,0,-
2021,10,18,15:00,UTC,1.2,-,-1.6,246.5,308.1,-59.2,-4,0,-
2021,10,18,16:00,UTC,0.8,-,-2.1,248,307.1,-56.9,-4.3,0,-
2021,10,18,17:00,UTC,1,-,-2.2,244.4,304.5,-58.2,-4.1,0,-
2021,10,18,18:00,UTC,1.6,-,-2.2,254.6,304.6,-47.9,-4.2,0,-
2021,10,18,19:00,UTC,1.2,-,-1.6,249.2,303.5,-52.1,-3.8,0,-
2021,10,18,20:00,UTC,1.1,-,-2.1,255.6,303.1,-45.4,-4.1,0,-
2021,10,18,21:00,UTC,0.7,-,-2.1,253.6,302,-46.7,-3.8,0,-
2021,10,18,22:00,UTC,1.2,-,-1.9,253.2,301.6,-46,-4.3,0,-
2021,10,18,23:00,UTC,0.8,-,-2,245.3,299.8,-52.6,-3.9,0,-
2021,10,19,00:00,UTC,0.7,-,-2.2,239,298.2,-57.3,-4.1,0,-
2021,10,19,01:00,UTC,0,-,-2.2,228.5,296,-66,-3.7,0,-
2021,10,19,02:00,UTC,0.2,-,-1.9,242.7,296.3,-51.9,-3.6,0,-
2021,10,19,03:00,UTC,0,-,-2.1,224,293.5,-68.2,-3.4,0,-
2021,10,19,04:00,UTC,0.4,-,-2.8,216.6,290.8,-73.3,-3.6,0,-
2021,10,19,05:00,UTC,0.1,-,-2.1,214.6,288.6,-72.9,-3.2,0,-
2021,10,19,06:00,UTC,11.8,-,12.5,214.1,288.7,-60.4,-1.7,0,-
2021,10,19,07:00,UTC,27,-,86,214.2,289.9,6.2,4.1,60,-
2021,10,19,08:00,UTC,33.9,-,145.1,214.9,292.9,59.2,7.8,60,-
2021,10,19,09:00,UTC,39.8,-,198.8,216.7,298.7,99.9,17,60,-
2021,10,19,10:00,UTC,44.1,-,215.4,219,305.8,105.5,23.1,60,-
2021,10,19,11:00,UTC,40.2,-,194.4,220.3,309.4,82.2,23.2,60,-
2021,10,19,12:00,UTC,52.4,-,162.2,220.6,310.3,50.4,22.1,60,-
2021,10,19,13:00,UTC,52.1,-,54,224.4,303.3,-30,5.2,0,-
2021,10,19,14:00,UTC,22.6,-,18.9,224.6,295,-51.9,0.4,0,-
2021,10,19,15:00,UTC,2,-,-2.3,223.4,288.5,-64.6,-2.7,0,-
2021,10,19,16:00,UTC,0.3,-,-2.1,223.1,286.5,-63,-2.5,0,-
2021,10,19,17:00,UTC,1,-,-2.3,224.9,284.9,-59.4,-2.9,0,-
2021,10,19,18:00,UTC,0.3,-,-2.1,234.5,286.6,-51.6,-2.6,0,-
2021,10,19,19:00,UTC,0,-,-1.9,233.2,284.3,-50.5,-2.4,0,-
2021,10,19,20:00,UTC,0.1,-,-1.8,248.1,286.6,-37.7,-2.6,0,-
2021,10,19,21:00,UTC,0.1,-,-1.1,251,286.9,-35,-1.9,0,-
2021,10,19,22:00,UTC,0,-,-0.7,264.2,289.8,-24,-2.2,0,-
2021,10,19,23:00,UTC,0.4,-,-1.1,269.9,291.1,-19.7,-2.5,0,-
2021,10,20,00:00,UTC,0.2,-,-1.1,268.8,292,-21.6,-2.7,0,-
2021,10,20,01:00,UTC,0,-,-1.3,261.9,291.4,-28,-2.9,0,-
2021,10,20,02:00,UTC,0.1,-,-1.2,262.5,292.3,-28.1,-2.9,0,-
2021,10,20,03:00,UTC,0,-,-0.7,280,295.3,-12.6,-3.4,0,-
2021,10,20,04:00,UTC,0.4,-,-0.6,281.4,296.8,-12.5,-3.6,0,-
2021,10,20,05:00,UTC,0.6,-,-0.7,285,298.1,-10.3,-3.5,0,-
2021,10,20,06:00,UTC,7.4,-,6.8,291.3,299,1.4,-2.3,0,-
2021,10,20,07:00,UTC,16.3,-,16.7,292.6,298.2,7.7,3.3,0,-
2021,10,20,08:00,UTC,44.4,-,45.7,293.4,299.3,18.7,21,0,-
2021,10,20,09:00,UTC,44,-,45.8,296.1,301.3,18.5,22.1,0,-
2021,10,20,10:00,UTC,41,-,43.3,297.2,302.3,16.6,21.6,0,-
2021,10,20,11:00,UTC,78.5,-,81.3,298.8,305.1,30.7,44.3,0,-
2021,10,20,12:00,UTC,38.9,-,39.4,300.8,305.2,14.9,20,0,-
2021,10,20,13:00,UTC,23.1,-,21.3,301.3,305.5,8.3,8.8,0,-
2021,10,20,14:00,UTC,6.9,-,4.3,300.5,305.5,0.8,-1.4,0,-
2021,10,20,15:00,UTC,1.4,-,-0.9,301.8,305.1,0.5,-4.7,0,-
2021,10,20,16:00,UTC,2.3,-,-0.6,301.8,304.8,0.7,-4.3,0,-
2021,10,20,17:00,UTC,1.7,-,-0.8,302.1,304.9,1.1,-4.6,0,-
2021,10,20,18:00,UTC,1.5,-,-0.4,302.2,304.8,1.1,-4,0,-
2021,10,20,19:00,UTC,1.3,-,-0.9,300.4,303.9,-0.3,-4.1,0,-
2021,10,20,20:00,UTC,1.7,-,-0.6,301.1,303.6,0.5,-3.6,0,-
2021,10,20,21:00,UTC,2.2,-,-0.6,301,304,0.5,-4.1,0,-
2021,10,20,22:00,UTC,1.5,-,-0.6,300.3,303.6,-0.2,-3.7,0,-
2021,10,20,23:00,UTC,2,-,-0.5,299.9,304.1,-0.6,-4,0,-
2021,10,21,00:00,UTC,2,-,-0.8,300,304,-1.4,-3.5,0,-
2021,10,21,01:00,UTC,1.4,-,-0.7,293,302.4,-6.7,-3.4,0,-
2021,10,21,02:00,UTC,2.1,-,-0.8,297,303,-3.1,-3.8,0,-
2021,10,21,03:00,UTC,1.8,-,-0.6,293.7,302.1,-5.7,-3.3,0,-
2021,10,21,04:00,UTC,2.1,-,-1,295.2,303.3,-5.2,-3.9,0,-
2021,10,21,05:00,UTC,2.1,-,-1,297.8,304.4,-3.5,-4,0,-
2021,10,21,06:00,UTC,8.9,-,7.1,292.2,304.7,-7.1,1.6,0,-
2021,10,21,07:00,UTC,40.9,-,39.3,295.6,305.8,4.6,24.4,0,-
2021,10,21,08:00,UTC,67,-,66.6,277.8,303.6,-2.6,43.3,0,-
2021,10,21,09:00,UTC,96.1,-,95.7,289.5,307.7,16.6,60.8,0,-
2021,10,21,10:00,UTC,181.8,-,176.4,301.8,314,43.6,120.6,0,-
2021,10,21,11:00,UTC,67.2,-,66.8,302.2,311.1,14.5,43.5,0,-
2021,10,21,12:00,UTC,53.1,-,51.7,302.7,310.3,10,34.1,0,-
2021,10,21,13:00,UTC,25.6,-,23.8,302,308.8,2.6,14.4,0,-
2021,10,21,14:00,UTC,4.9,-,2.4,302.1,307.8,-2.1,-1.2,0,-
2021,10,21,15:00,UTC,2.4,-,-0.4,302.8,307.6,-1.3,-4,0,-
2021,10,21,16:00,UTC,2.2,-,-0.7,301.4,305.9,-1.7,-3.6,0,-
2021,10,21,17:00,UTC,1.7,-,-0.2,301.4,305.8,-1.2,-3.4,0,-
2021,10,21,18:00,UTC,1.7,-,-0.9,300.3,305.3,-2,-3.9,0,-
2021,10,21,19:00,UTC,1.8,-,-0.8,300.4,305,-1.6,-3.8,0,-
2021,10,21,20:00,UTC,1.8,-,-0.8,298.9,304.5,-2.6,-3.8,0,-
2021,10,21,21:00,UTC,2.5,-,-0.8,297.6,303.7,-3.2,-3.8,0,-
2021,10,21,22:00,UTC,1.3,-,-1,296.8,303.1,-3.3,-4,0,-
2021,10,21,23:00,UTC,2,-,-1.1,295.4,302.4,-3.9,-4.3,0,-
2021,10,22,00:00,UTC,1.9,-,-1.1,295.1,302.1,-3.4,-4.6,0,-
2021,10,22,01:00,UTC,1.8,-,-0.8,295,301.9,-3.7,-3.9,0,-
2021,10,22,02:00,UTC,2,-,-0.8,296.2,302.6,-3.3,-4,0,-
2021,10,22,03:00,UTC,2.1,-,-0.9,298,304.2,-3.1,-4,0,-
2021,10,22,04:00,UTC,1.8,-,-0.8,296.6,304.6,-4.2,-4.5,0,-
2021,10,22,05:00,UTC,2.1,-,-1,296.1,305,-5.4,-4.5,0,-
2021,10,22,06:00,UTC,7.2,-,4.5,295.6,304.9,-4.2,-0.6,0,-
2021,10,22,07:00,UTC,38.4,-,35.7,290.8,306,-0.6,21,0,-
2021,10,22,08:00,UTC,38,-,37.3,300.9,309.5,6.3,22.4,0,-
2021,10,22,09:00,UTC,56.3,-,55,302.1,311.6,10.8,34.7,0,-
2021,10,22,10:00,UTC,65.8,-,65,299,310.4,12.1,41.6,0,-
2021,10,22,11:00,UTC,60.5,-,59.8,292.9,308.4,5.5,38.8,0,-
2021,10,22,12:00,UTC,44,-,42.3,288.9,307.1,-1.4,25.5,0,-
2021,10,22,13:00,UTC,21,-,19.3,286.9,304.6,-8.1,9.7,0,-
2021,10,22,14:00,UTC,8.1,-,5.3,276.9,302,-19.7,-0.2,0,-
2021,10,22,15:00,UTC,1.8,-,-1.6,274.2,300,-23,-4.5,0,-
2021,10,22,16:00,UTC,1.8,-,-1.7,262.5,297.5,-32.1,-4.6,0,-
2021,10,22,17:00,UTC,1.9,-,-1.7,263,296.4,-30.8,-4.4,0,-
2021,10,22,18:00,UTC,1.5,-,-1.8,258.3,293.9,-33.3,-4.1,0,-
2021,10,22,19:00,UTC,1.8,-,-2.1,243.4,289.5,-44.1,-4.2,0,-
2021,10,22,20:00,UTC,1.1,-,-2,242.6,287.9,-43.3,-4.1,0,-
2021,10,22,21:00,UTC,1.1,-,-2.2,236.2,287.7,-49.2,-4.5,0,-
2021,10,22,22:00,UTC,0.8,-,-2.3,227.4,283,-53.9,-4.1,0,-
2021,10,22,23:00,UTC,0.2,-,-2.1,227.3,283.4,-54.1,-4.1,0,-
2021,10,23,00:00,UTC,0.1,-,-2.4,222.7,280.3,-56.1,-3.8,0,-
2021,10,23,01:00,UTC,0,-,-2.3,219.9,279.2,-57.3,-4.2,0,-
2021,10,23,02:00,UTC,0,-,-2.3,219.6,272.3,-51,-3.9,0,-
2021,10,23,03:00,UTC,0,-,-2.3,216.2,269.8,-52,-3.9,0,-
2021,10,23,04:00,UTC,0,-,-2.2,220.3,271.6,-49.5,-4.1,0,-
2021,10,23,05:00,UTC,0.1,-,-1.2,243.6,279.9,-33.7,-3.8,0,-
2021,10,23,06:00,UTC,5.7,-,6.1,263,277.8,-10.2,1.4,0,-
2021,10,23,07:00,UTC,48.6,-,48.8,269.1,290.1,3.8,24,0,-
2021,10,23,08:00,UTC,49.9,-,55.2,226.2,283.7,-29.3,27.1,0,-
2021,10,23,09:00,UTC,101,-,105.8,240.8,289,3.5,54,0,-
2021,10,23,10:00,UTC,96.6,-,98.9,241.6,290.4,-0.7,50.9,0,-
2021,10,23,11:00,UTC,77.9,-,78.9,257.1,292.4,2.8,40.8,0,-
2021,10,23,12:00,UTC,66.3,-,66.4,257.1,292.5,-3.3,34.3,0,-
2021,10,23,13:00,UTC,38.8,-,37.5,257.3,290.9,-14.7,18.6,0,-
2021,10,23,14:00,UTC,6.2,-,5.5,218.6,281.3,-59,1.9,0,-
2021,10,23,15:00,UTC,0,-,-1.6,232.6,281.6,-47.7,-2.8,0,-
2021,10,23,16:00,UTC,0,-,-2.2,223.6,278.3,-54,-3,0,-
2021,10,23,17:00,UTC,0,-,-1.9,212.6,272.8,-59.6,-2.5,0,-
2021,10,23,18:00,UTC,0,-,-2.3,212.6,272.3,-59,-2.9,0,-
2021,10,23,19:00,UTC,0,-,-2.2,210.8,270.9,-59.4,-2.9,0,-
2021,10,23,20:00,UTC,0,-,-2.1,209.9,271,-60.1,-3.1,0,-
2021,10,23,21:00,UTC,0,-,-2.1,208.2,267.8,-59,-2.7,0,-
2021,10,23,22:00,UTC,0,-,-2.1,206.8,266,-58.5,-2.7,0,-
2021,10,23,23:00,UTC,0,-,-2.1,207.3,265.9,-58,-2.7,0,-
2021,10,24,00:00,UTC,0,-,-2.2,205.4,266.3,-59.8,-3.3,0,-
2021,10,24,01:00,UTC,0,-,-2.3,206.8,268.8,-61,-3.3,0,-
2021,10,24,02:00,UTC,0,-,-2.5,204.6,267.3,-61,-4.2,0,-
2021,10,24,03:00,UTC,0,-,-2.3,205.9,266.3,-59.6,-3.1,0,-
2021,10,24,04:00,UTC,0,-,-2.1,204.6,263.1,-57.7,-2.8,0,-
2021,10,24,05:00,UTC,1.2,-,-2.4,206.5,265.8,-58.1,-3.6,0,-
2021,10,24,06:00,UTC,8.3,-,7.3,206.1,269.6,-57,0.8,0,-
2021,10,24,07:00,UTC,48.8,-,121.3,210.9,270.9,35,26.3,20,-
2021,10,24,08:00,UTC,81.1,-,88.3,222,274.6,-4.1,39.8,0,-
2021,10,24,09:00,UTC,110.9,-,136.8,225.1,277.8,28.8,55.4,0,-
2021,10,24,10:00,UTC,117.5,-,157.1,229.4,282.8,35.8,68,0,-
2021,10,24,11:00,UTC,98.2,-,106.4,245.4,286,13.2,52.6,0,-
2021,10,24,12:00,UTC,58.1,-,53.4,255.5,286.8,-6.3,28.4,0,-
2021,10,24,13:00,UTC,34,-,29.6,272,289,-2.1,14.7,0,-
2021,10,24,14:00,UTC,8.2,-,5,260.5,285.1,-20.6,1,0,-
2021,10,24,15:00,UTC,2.2,-,-1.2,282.4,289.7,-5.6,-2.8,0,-
2021,10,24,16:00,UTC,2.4,-,-1.1,280.6,290.5,-8.4,-2.6,0,-
2021,10,24,17:00,UTC,2.1,-,-0.6,291.3,294.5,-1.2,-2.6,0,-
2021,10,24,18:00,UTC,2.2,-,-1,288.6,294.5,-4.2,-2.7,0,-
2021,10,24,19:00,UTC,2.4,-,-0.8,291.3,295.6,-2.5,-2.6,0,-
2021,10,24,20:00,UTC,2.6,-,-0.8,295.8,297,0.8,-2.8,0,-
2021,10,24,21:00,UTC,1.7,-,-1.1,295.9,298.3,-0.4,-3.1,0,-
2021,10,24,22:00,UTC,2.3,-,-1,295.6,298.6,-1.2,-2.8,0,-
2021,10,24,23:00,UTC,2.3,-,-0.8,299.5,300.6,1.2,-3.1,0,-
2021,10,25,00:00,UTC,2.9,-,-1.1,300,300.8,1.1,-3,0,-
2021,10,25,01:00,UTC,3.1,-,-1.1,300,301.7,0.2,-3,0,-
2021,10,25,02:00,UTC,2.6,-,-0.8,299.4,302.6,-0.9,-3.1,0,-
2021,10,25,03:00,UTC,2.6,-,-0.8,302.4,303.8,0.7,-3,0,-
2021,10,25,04:00,UTC,2.6,-,-0.7,301.9,304.1,0.1,-3,0,-
2021,10,25,05:00,UTC,2.6,-,-0.9,302.1,303.9,0.6,-3.4,0,-
2021,10,25,06:00,UTC,4.7,-,1.9,302.4,304.2,1.2,-1.2,0,-
2021,10,25,07:00,UTC,17.9,-,16.1,302.4,304.9,4.2,9.3,0,-
2021,10,25,08:00,UTC,38.3,-,38.1,302.4,305.9,8.7,26,0,-
2021,10,25,09:00,UTC,60.2,-,60.1,302.3,307.6,12.7,42.1,0,-
2021,10,25,10:00,UTC,53.4,-,54.4,302,308.4,10.8,37.3,0,-
2021,10,25,11:00,UTC,68.6,-,68,305.3,310.1,15.8,47.4,0,-
2021,10,25,12:00,UTC,44.2,-,43.2,306.6,311.8,8,30,0,-
2021,10,25,13:00,UTC,31.8,-,29.2,308.4,314.2,4.6,18.8,0,-
2021,10,25,14:00,UTC,5.4,-,2.4,308.2,311,-0.1,-0.3,0,-
2021,10,25,15:00,UTC,2.6,-,-1.5,308.2,310.9,-0.7,-3.5,0,-
2021,10,25,16:00,UTC,2.1,-,-1.1,309.9,313.7,-1.6,-3.3,0,-
2021,10,25,17:00,UTC,3,-,-1,312.7,314.6,-0.2,-2.8,0,-
2021,10,25,18:00,UTC,2.5,-,-1.3,310.4,314.7,-2.9,-2.7,0,-
2021,10,25,19:00,UTC,2.2,-,-1.6,311.8,314.8,-2,-2.6,0,-
2021,10,25,20:00,UTC,2.4,-,-1.3,312.4,315.1,-1.3,-2.8,0,-
2021,10,25,21:00,UTC,2.3,-,-1.2,313.2,315.6,-0.8,-2.7,0,-
2021,10,25,22:00,UTC,2.8,-,-1.4,313.8,315.5,-0.3,-2.7,0,-
2021,10,25,23:00,UTC,2.6,-,-1.1,314.2,315.9,-0.2,-2.6,0,-
2021,10,26,00:00,UTC,3,-,-1.3,314.8,315.7,0.1,-2.4,0,-
2021,10,26,01:00,UTC,2.9,-,-1.4,315.9,315.9,1,-2.4,0,-
2021,10,26,02:00,UTC,2.7,-,-1.4,314.6,315.9,-0.3,-2.4,0,-
2021,10,26,03:00,UTC,2.5,-,-1.5,315.7,316,0.3,-2.2,0,-
2021,10,26,04:00,UTC,2.5,-,-1.5,315.5,315.8,0.4,-2.2,0,-
2021,10,26,05:00,UTC,2.5,-,-1.2,315,316.2,-0.1,-2.3,0,-
2021,10,26,06:00,UTC,5.8,-,1,314.7,315.9,0.2,-0.3,0,-
2021,10,26,07:00,UTC,22.2,-,20.1,316.5,316.5,8.2,12,0,-
2021,10,26,08:00,UTC,29.7,-,26.7,315.4,316.3,7.7,18,0,-
